"Time","x"
1.930894571E2,1.005168076E3
1.940900361E2,1.005168076E3
1.950906121E2,1.005169907E3
1.960911891E2,1.005172424E3
1.970917701E2,1.005175705E3
1.980923471E2,1.005179672E3
1.990929201E2,1.005181274E3
2.000934951E2,1.005181961E3
2.010940721E2,1.005183029E3
2.020946471E2,1.005183105E3
2.030952311E2,1.005183182E3
2.040958051E2,1.005184250E3
2.050963791E2,1.005183182E3
2.060969521E2,1.005182800E3
2.070975271E2,1.005182266E3
2.080981061E2,1.005181046E3
2.090986811E2,1.005178986E3
2.100992581E2,1.005177917E3
2.110998331E2,1.005177917E3
2.121004121E2,1.005177917E3
2.131009871E2,1.005177994E3
2.141015681E2,1.005178146E3
2.151021391E2,1.005178146E3
2.161027191E2,1.005176849E3
2.171032931E2,1.005176620E3
2.181038721E2,1.005176849E3
2.191044451E2,1.005177078E3
2.201050271E2,1.005177536E3
2.211056041E2,1.005180283E3
2.221061791E2,1.005182266E3
2.231067521E2,1.005187454E3
2.241073281E2,1.005190506E3
2.251079041E2,1.005195389E3
2.261084831E2,1.005195923E3
2.271090581E2,1.005196609E3
2.281099541E2,1.005197067E3
2.291102141E2,1.005197067E3
2.301107901E2,1.005197067E3
2.311113711E2,1.005197678E3
2.321119451E2,1.005197678E3
2.331125201E2,1.005196686E3
2.341130961E2,1.005196228E3
2.351136721E2,1.005195236E3
2.361142461E2,1.005193558E3
2.371148291E2,1.005190964E3
2.381154041E2,1.005189590E3
2.391163071E2,1.005188065E3
2.401165521E2,1.005187225E3
2.411171311E2,1.005187225E3
2.421177081E2,1.005187836E3
2.431182891E2,1.005188293E3
2.441188571E2,1.005188293E3
2.451194371E2,1.005189667E3
2.461200141E2,1.005190353E3
2.471205941E2,1.005190887E3
2.481211671E2,1.005191345E3
2.491217441E2,1.005193176E3
2.501225181E2,1.005194855E3
2.511228941E2,1.005196152E3
2.521234621E2,1.005198441E3
2.531240461E2,1.005202789E3
2.541246241E2,1.005202942E3
2.551252001E2,1.005202942E3
2.561257751E2,1.005202942E3
2.571263511E2,1.005202332E3
2.581269281E2,1.005196991E3
2.591275041E2,1.005190582E3
2.601280821E2,1.005182343E3
2.611288081E2,1.005174484E3
2.621292331E2,1.005169144E3
2.631298091E2,1.005162735E3
2.641303861E2,1.005161438E3
2.651309621E2,1.005159607E3
2.661315401E2,1.005156860E3
2.671321211E2,1.005154572E3
2.681326961E2,1.005152740E3
2.691332691E2,1.005150375E3
2.701338481E2,1.005148468E3
2.711344181E2,1.005148010E3
2.721349971E2,1.005147018E3
2.731355781E2,1.005146713E3
2.741362381E2,1.005145416E3
2.751367281E2,1.005143051E3
2.761373061E2,1.005135956E3
2.771378811E2,1.005123978E3
2.781384531E2,1.005115051E3
2.791390341E2,1.005108871E3
2.801396141E2,1.005100479E3
2.811401871E2,1.005095749E3
2.821407581E2,1.005095749E3
2.831413381E2,1.005097885E3
2.841419141E2,1.005098572E3
2.851424901E2,1.005106430E3
2.861430721E2,1.005112381E3
2.871436401E2,1.005118866E3
2.881442181E2,1.005122910E3
2.891448811E2,1.005152817E3
2.901453761E2,1.005168381E3
2.911459481E2,1.005184860E3
2.921465251E2,1.005199432E3
2.931471031E2,1.005214157E3
2.941476791E2,1.005218430E3
2.951482571E2,1.005219421E3
2.961488271E2,1.005222626E3
2.971494041E2,1.005222626E3
2.981499821E2,1.005221786E3
2.991505621E2,1.005216827E3
3.001511281E2,1.005210190E3
3.011517101E2,1.005208740E3
3.021525321E2,1.005206985E3
3.031528631E2,1.005204086E3
3.041534401E2,1.005202179E3
3.051540151E2,1.005200424E3
3.061545881E2,1.005197830E3
3.071551651E2,1.005195618E3
3.081557451E2,1.005194244E3
3.091563231E2,1.005194244E3
3.101568941E2,1.005193787E3
3.111574701E2,1.005193787E3
3.121580481E2,1.005193787E3
3.131586231E2,1.005192871E3
3.141591991E2,1.005192871E3
3.151597761E2,1.005191727E3
3.161603531E2,1.005186844E3
3.171609281E2,1.005182877E3
3.181615021E2,1.005177612E3
3.191620781E2,1.005170670E3
3.201626561E2,1.005158997E3
3.211632291E2,1.005145187E3
3.221638111E2,1.005115509E3
3.231643891E2,1.005085373E3
3.241649611E2,1.005053024E3
3.251655381E2,1.005026855E3
3.261661101E2,1.005008392E3
3.271666881E2,1.004999542E3
3.281673901E2,1.004979172E3
3.291678441E2,1.004957733E3
3.301684181E2,1.004925461E3
3.311689941E2,1.004900436E3
3.321695711E2,1.004874191E3
3.331701451E2,1.004857330E3
3.341707211E2,1.004836731E3
3.351712961E2,1.004823151E3
3.361718741E2,1.004801178E3
3.371724501E2,1.004775238E3
3.381730281E2,1.004745102E3
3.391735991E2,1.004717865E3
3.401741781E2,1.004696198E3
3.411747531E2,1.004678726E3
3.421753361E2,1.004663315E3
3.431760281E2,1.004647064E3
3.441764841E2,1.004627762E3
3.451770641E2,1.004603806E3
3.461776401E2,1.004568176E3
3.471782101E2,1.004545212E3
3.481787881E2,1.004519577E3
3.491793691E2,1.004504852E3
3.501799421E2,1.004492874E3
3.511805151E2,1.004481812E3
3.521810931E2,1.004464722E3
3.531816681E2,1.004441910E3
3.541822431E2,1.004412613E3
3.551828211E2,1.004380798E3
3.561833981E2,1.004362411E3
3.571839751E2,1.004341736E3
3.581849261E2,1.004327927E3
3.591851261E2,1.004301605E3
3.601857031E2,1.004280243E3
3.611862791E2,1.004249878E3
3.621868591E2,1.004219666E3
3.631874321E2,1.004173737E3
3.641880041E2,1.004145355E3
3.651885801E2,1.004113617E3
3.661891621E2,1.004093475E3
3.671897361E2,1.004076614E3
3.681903111E2,1.004076538E3
3.691908841E2,1.004076614E3
3.701914601E2,1.004082489E3
3.711920381E2,1.004088287E3
3.721926201E2,1.004090042E3
3.731931931E2,1.004092026E3
3.741937711E2,1.004092026E3
3.751943451E2,1.004091263E3
3.761949231E2,1.004081650E3
3.771955001E2,1.004069290E3
3.781960761E2,1.004043732E3
3.791966491E2,1.004012375E3
3.801972261E2,1.003990173E3
3.811978041E2,1.003966827E3
3.821983821E2,1.003960266E3
3.831989521E2,1.003960266E3
3.841995301E2,1.003962250E3
3.852001081E2,1.003962250E3
3.862006851E2,1.003962021E3
3.872012601E2,1.003959732E3
3.882018301E2,1.003955002E3
3.892024121E2,1.003949738E3
3.902031861E2,1.003945618E3
3.912035681E2,1.003942032E3
3.922041441E2,1.003940964E3
3.932047151E2,1.003936996E3
3.942052971E2,1.003936615E3
3.952058691E2,1.003932495E3
3.962064491E2,1.003931351E3
3.972070261E2,1.003931351E3
3.982075981E2,1.003931351E3
3.992081791E2,1.003931580E3
4.002087511E2,1.003931580E3
4.012093271E2,1.003934174E3
4.022098991E2,1.003934555E3
4.032104791E2,1.003935318E3
4.042110571E2,1.003935318E3
4.052116351E2,1.003934402E3
4.062122101E2,1.003933792E3
4.072127871E2,1.003933792E3
4.082133681E2,1.003933334E3
4.092140991E2,1.003933334E3
4.102145131E2,1.003935394E3
4.112150941E2,1.003935623E3
4.122156701E2,1.003938217E3
4.132162461E2,1.003939667E3
4.142168171E2,1.003940048E3
4.152173961E2,1.003939667E3
4.162179751E2,1.003937073E3
4.172185491E2,1.003937073E3
4.182191241E2,1.003937073E3
4.192196991E2,1.003936462E3
4.202202831E2,1.003936462E3
4.212208571E2,1.003936462E3
4.222214331E2,1.003935852E3
4.232220041E2,1.003935852E3
4.242225841E2,1.003938217E3
4.252231631E2,1.003939896E3
4.262242011E2,1.003942719E3
4.272243151E2,1.003946609E3
4.282248901E2,1.003948059E3
4.292254661E2,1.003953018E3
4.302260411E2,1.003955688E3
4.312266221E2,1.003956299E3
4.322271991E2,1.003956985E3
4.332277691E2,1.003956985E3
4.342283471E2,1.003956757E3
4.352289241E2,1.003956451E3
4.362294981E2,1.003953629E3
4.372300761E2,1.003952789E3
4.382306521E2,1.003950119E3
4.392312291E2,1.003946991E3
4.402318061E2,1.003942337E3
4.412326801E2,1.003941803E3
4.422329571E2,1.003941422E3
4.432335341E2,1.003941422E3
4.442341111E2,1.003942795E3
4.452346871E2,1.003945160E3
4.462352631E2,1.003943634E3
4.472358391E2,1.003943634E3
4.482364161E2,1.003940201E3
4.492369961E2,1.003935547E3
4.502375731E2,1.003932114E3
4.512381481E2,1.003925323E3
4.522387201E2,1.003925018E3
4.532392981E2,1.003924561E3
4.542398751E2,1.003925018E3
4.552404501E2,1.003930511E3
4.562414111E2,1.003931961E3
4.572416021E2,1.003938751E3
4.582421801E2,1.003940353E3
4.592427561E2,1.003940353E3
4.602433321E2,1.003938980E3
4.612439041E2,1.003938980E3
4.622444811E2,1.003938828E3
4.632450581E2,1.003934097E3
4.642456441E2,1.003933716E3
4.652462131E2,1.003934097E3
4.662467861E2,1.003934402E3
4.672473631E2,1.003934631E3
4.682479421E2,1.003934631E3
4.692485141E2,1.003938293E3
4.702490961E2,1.003941193E3
4.712496761E2,1.003943100E3
4.722502481E2,1.003946228E3
4.732509801E2,1.003946228E3
4.742513961E2,1.003946838E3
4.752519761E2,1.003945847E3
4.762525561E2,1.003945084E3
4.772531301E2,1.003945007E3
4.782537001E2,1.003945007E3
4.792542781E2,1.003942719E3
4.802548551E2,1.003942184E3
4.812554281E2,1.003942184E3
4.822560101E2,1.003938904E3
4.832565871E2,1.003937225E3
4.842571661E2,1.003937225E3
4.852577371E2,1.003936996E3
4.862583121E2,1.003936615E3
4.872588881E2,1.003935699E3
4.882598071E2,1.003933868E3
4.892600411E2,1.003930054E3
4.902606191E2,1.003924103E3
4.912612001E2,1.003923492E3
4.922617701E2,1.003917160E3
4.932623451E2,1.003914871E3
4.942629251E2,1.003907928E3
4.952634991E2,1.003902283E3
4.962640781E2,1.003902283E3
4.972646561E2,1.003906250E3
4.982652301E2,1.003912811E3
4.992658111E2,1.003913727E3
5.002663821E2,1.003915024E3
5.012669601E2,1.003920822E3
5.022675391E2,1.003920822E3
5.032681141E2,1.003914337E3
5.042686911E2,1.003914337E3
5.052692721E2,1.003916855E3
5.062698491E2,1.003916855E3
5.072704191E2,1.003916855E3
5.082710031E2,1.003916855E3
5.092715771E2,1.003922119E3
5.102721481E2,1.003924789E3
5.112727321E2,1.003929443E3
5.122733091E2,1.003929443E3
5.132738841E2,1.003928299E3
5.142744621E2,1.003922272E3
5.152751961E2,1.003910446E3
5.162756161E2,1.003895264E3
5.172761901E2,1.003892365E3
5.182767721E2,1.003892365E3
5.192773471E2,1.003895493E3
5.202779321E2,1.003907928E3
5.212785021E2,1.003925095E3
5.222790811E2,1.003941116E3
5.232796561E2,1.003949966E3
5.242802301E2,1.003957062E3
5.252808061E2,1.003965378E3
5.262813831E2,1.003965607E3
5.272819631E2,1.003965607E3
5.282825431E2,1.003959579E3
5.292831181E2,1.003951797E3
5.302836941E2,1.003940201E3
5.312842651E2,1.003929520E3
5.322848451E2,1.003922348E3
5.332854191E2,1.003921280E3
5.342859971E2,1.003921280E3
5.352865741E2,1.003923798E3
5.362871481E2,1.003928680E3
5.372877221E2,1.003928680E3
5.382883011E2,1.003926239E3
5.392888781E2,1.003924332E3
5.402894561E2,1.003923492E3
5.412900331E2,1.003922882E3
5.422906121E2,1.003918457E3
5.432911851E2,1.003915710E3
5.442917641E2,1.003905334E3
5.452923401E2,1.003895645E3
5.462929121E2,1.003894272E3
5.472934941E2,1.003894272E3
5.482940661E2,1.003897400E3
5.492946481E2,1.003906860E3
5.502952201E2,1.003912201E3
5.512962331E2,1.003913574E3
5.522963761E2,1.003916550E3
5.532969531E2,1.003920975E3
5.542975301E2,1.003926315E3
5.552981041E2,1.003927231E3
5.562986821E2,1.003927689E3
5.572992611E2,1.003928986E3
5.582998341E2,1.003928986E3
5.593004121E2,1.003928757E3
5.603009851E2,1.003928757E3
5.613015621E2,1.003931198E3
5.623021371E2,1.003937302E3
5.633027181E2,1.003942108E3
5.643032921E2,1.003949814E3
5.653038721E2,1.003958359E3
5.663045161E2,1.003964844E3
5.673050251E2,1.003970108E3
5.683055971E2,1.003973083E3
5.693061711E2,1.003976593E3
5.703067541E2,1.003979721E3
5.713073281E2,1.003981857E3
5.723079081E2,1.003985138E3
5.733084801E2,1.003985596E3
5.743090581E2,1.003988571E3
5.753096371E2,1.003990479E3
5.763102121E2,1.003994827E3
5.773107861E2,1.003998337E3
5.783113661E2,1.003998337E3
5.793123881E2,1.003993530E3
5.803125171E2,1.003988037E3
5.813130941E2,1.003976288E3
5.823136741E2,1.003966293E3
5.833142451E2,1.003955002E3
5.843148231E2,1.003946762E3
5.853153961E2,1.003934937E3
5.863159731E2,1.003931046E3
5.873165521E2,1.003925095E3
5.883174241E2,1.003914261E3
5.893177061E2,1.003901215E3
5.903182741E2,1.003900604E3
5.913188571E2,1.003890762E3
5.923194311E2,1.003884583E3
5.933200051E2,1.003883514E3
5.943205821E2,1.003882141E3
5.953211581E2,1.003879776E3
5.963217351E2,1.003879776E3
5.973223121E2,1.003880157E3
5.983228861E2,1.003881226E3
5.993234641E2,1.003882446E3
6.003240461E2,1.003882675E3
6.013246151E2,1.003885422E3
6.023251941E2,1.003886185E3
6.033257731E2,1.003887863E3
6.043263471E2,1.003889008E3
6.053269231E2,1.003887863E3
6.063274971E2,1.003881149E3
6.073280751E2,1.003868484E3
6.083286541E2,1.003865509E3
6.093292271E2,1.003864136E3
6.103298031E2,1.003865204E3
6.113303781E2,1.003865204E3
6.123309501E2,1.003865204E3
6.133315331E2,1.003861771E3
6.143321041E2,1.003850403E3
6.153326861E2,1.003850403E3
6.163332601E2,1.003854065E3
6.173338351E2,1.003857346E3
6.183344131E2,1.003861618E3
6.193354171E2,1.003871994E3
6.203355621E2,1.003871994E3
6.213361461E2,1.003863297E3
6.223367231E2,1.003858032E3
6.233372921E2,1.003856354E3
6.243378701E2,1.003847580E3
6.253384471E2,1.003847580E3
6.263390231E2,1.003845673E3
6.273395991E2,1.003843918E3
6.283401761E2,1.003843918E3
6.293407511E2,1.003846817E3
6.303413291E2,1.003846817E3
6.313419101E2,1.003847275E3
6.323424791E2,1.003845520E3
6.333430531E2,1.003843994E3
6.343436301E2,1.003838348E3
6.353442051E2,1.003831635E3
6.363447821E2,1.003828278E3
6.373453581E2,1.003819122E3
6.383459381E2,1.003819122E3
6.393465141E2,1.003822021E3
6.403470901E2,1.003823853E3
6.413476651E2,1.003825989E3
6.423482421E2,1.003833160E3
6.433488191E2,1.003833160E3
6.443493971E2,1.003826141E3
6.453499711E2,1.003825302E3
6.463505471E2,1.003822556E3
6.473515461E2,1.003822403E3
6.483516991E2,1.003822403E3
6.493522771E2,1.003835220E3
6.503528511E2,1.003843613E3
6.513534331E2,1.003850861E3
6.523540071E2,1.003857727E3
6.533545841E2,1.003864746E3
6.543551591E2,1.003865356E3
6.553557321E2,1.003867950E3
6.563563071E2,1.003869171E3
6.573568851E2,1.003869171E3
6.583574611E2,1.003869171E3
6.593580401E2,1.003868561E3
6.603586181E2,1.003868561E3
6.613591901E2,1.003869324E3
6.623597661E2,1.003869324E3
6.633603451E2,1.003868484E3
6.643609241E2,1.003863525E3
6.653614931E2,1.003857193E3
6.663620721E2,1.003847580E3
6.673626531E2,1.003834381E3
6.683632251E2,1.003816986E3
6.693638001E2,1.003816605E3
6.703643721E2,1.003816605E3
6.713649531E2,1.003828049E3
6.723655331E2,1.003841553E3
6.733661101E2,1.003871307E3
6.743666801E2,1.003895721E3
6.753672571E2,1.003903656E3
6.763681761E2,1.003908386E3
6.773684101E2,1.003911972E3
6.783689861E2,1.003912354E3
6.793695601E2,1.003912964E3
6.803701351E2,1.003916779E3
6.813707141E2,1.003921509E3
6.823712911E2,1.003921509E3
6.833718671E2,1.003919601E3
6.843724451E2,1.003915939E3
6.853730961E2,1.003908463E3
6.863735951E2,1.003899155E3
6.873741721E2,1.003892288E3
6.883747511E2,1.003888168E3
6.893753241E2,1.003877869E3
6.903758991E2,1.003875427E3
6.913764791E2,1.003871994E3
6.923770551E2,1.003866348E3
6.933776331E2,1.003863678E3
6.943782041E2,1.003862534E3
6.953787791E2,1.003857956E3
6.963793591E2,1.003854599E3
6.973799291E2,1.003852386E3
6.983805101E2,1.003854599E3
6.993810891E2,1.003854904E3
7.003816651E2,1.003856049E3
7.013824031E2,1.003867950E3
7.023828191E2,1.003874893E3
7.033833871E2,1.003881607E3
7.043839651E2,1.003890228E3
7.053845441E2,1.003891754E3
7.063851241E2,1.003891754E3
7.073856941E2,1.003890457E3
7.083862721E2,1.003889160E3
7.093868561E2,1.003887787E3
7.103874281E2,1.003887787E3
7.113880001E2,1.003887634E3
7.123885791E2,1.003887634E3
7.133891531E2,1.003887634E3
7.143897311E2,1.003887558E3
7.153903061E2,1.003886032E3
7.163908801E2,1.003879700E3
7.173914541E2,1.003869781E3
7.183920371E2,1.003857040E3
7.193926091E2,1.003842697E3
7.203931861E2,1.003826752E3
7.213937661E2,1.003821487E3
7.223943391E2,1.003816833E3
7.233949161E2,1.003815384E3
7.243954921E2,1.003812561E3
7.253960661E2,1.003812561E3
7.263966441E2,1.003816910E3
7.273972191E2,1.003818207E3
7.283977991E2,1.003818207E3
7.293983731E2,1.003826752E3
7.303989511E2,1.003830719E3
7.313995261E2,1.003833084E3
7.324001011E2,1.003838959E3
7.334006751E2,1.003849411E3
7.344012521E2,1.003856583E3
7.354018291E2,1.003863525E3
7.364024061E2,1.003869019E3
7.374029791E2,1.003870316E3
7.384035571E2,1.003871918E3
7.394041331E2,1.003872452E3
7.404047111E2,1.003875961E3
7.414052911E2,1.003876038E3
7.424058611E2,1.003878708E3
7.434064401E2,1.003880310E3
7.444070161E2,1.003880310E3
7.454075991E2,1.003880310E3
7.464081711E2,1.003882141E3
7.474087421E2,1.003882370E3
7.484093191E2,1.003882675E3
7.494098941E2,1.003882370E3
7.504104731E2,1.003879700E3
7.514110481E2,1.003872223E3
7.524116281E2,1.003867798E3
7.534122021E2,1.003859558E3
7.544130651E2,1.003857498E3
7.554133561E2,1.003856964E3
7.564139311E2,1.003852158E3
7.574145071E2,1.003847198E3
7.584150821E2,1.003841705E3
7.594156591E2,1.003836517E3
7.604162331E2,1.003836517E3
7.614170731E2,1.003839417E3
7.624173871E2,1.003842621E3
7.634179591E2,1.003853226E3
7.644185371E2,1.003865051E3
7.654191141E2,1.003872375E3
7.664196961E2,1.003881073E3
7.674202671E2,1.003894577E3
7.684212971E2,1.003898697E3
7.694214181E2,1.003903198E3
7.704219991E2,1.003907089E3
7.714225771E2,1.003913345E3
7.724231481E2,1.003913345E3
7.734237251E2,1.003916168E3
7.744243011E2,1.003916168E3
7.754248821E2,1.003915405E3
7.764254551E2,1.003910599E3
7.774260321E2,1.003909988E3
7.784266031E2,1.003905792E3
7.794271871E2,1.003902588E3
7.804277601E2,1.003902588E3
7.814283361E2,1.003902359E3
7.824289171E2,1.003890457E3
7.834294881E2,1.003883896E3
7.844300621E2,1.003875732E3
7.854306431E2,1.003863297E3
7.864312181E2,1.003850632E3
7.874317931E2,1.003845825E3
7.884323741E2,1.003838654E3
7.894329611E2,1.003835144E3
7.904335211E2,1.003829193E3
7.914341021E2,1.003821793E3
7.924346711E2,1.003821793E3
7.934352511E2,1.003821793E3
7.944358241E2,1.003813171E3
7.954364041E2,1.003813171E3
7.964371021E2,1.003813095E3
7.974375591E2,1.003811646E3
7.984381321E2,1.003807373E3
7.994387121E2,1.003807373E3
8.004392851E2,1.003815842E3
8.014398621E2,1.003820038E3
8.024404401E2,1.003827896E3
8.034410141E2,1.003837433E3
8.044415921E2,1.003842850E3
8.054421681E2,1.003843307E3
8.064427391E2,1.003847885E3
8.074433151E2,1.003848724E3
8.084439771E2,1.003849945E3
8.094444741E2,1.003860321E3
8.104450461E2,1.003865356E3
8.114456211E2,1.003866119E3
8.124462051E2,1.003866501E3
8.134467801E2,1.003866501E3
8.144473581E2,1.003860397E3
8.154480421E2,1.003856888E3
8.164485101E2,1.003855515E3
8.174490821E2,1.003845291E3
8.184496541E2,1.003835907E3
