,acc_mobile_x,acc_mobile_y,acc_mobile_z,gyr_mobile_x,gyr_mobile_y,gyr_mobile_z,mag_mobile_x,mag_mobile_y,mag_mobile_z,prox_mobile_distance,loc_mobile_latitude,loc_mobile_longitude,loc_mobile_height,loc_mobile_velocity,loc_mobile_direction,loc_mobile_horizontalAccuracy,loc_mobile_verticalAccuracy,labelWalking,labelRunning,labelSitting,labelLunges,labelStanding,labelPushups,labelPullups,labelDance,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6
1970-01-01 00:13:42,4.641348266666667,-19.10666748,6.219716034,-1.409462049475,0.8194926977,-1.044071138,-18.867965700000006,27.93271637,-33.1817779525,2.6470588235294117,52.32079756,4.873574283,1.596157074,3.099999905,269.296875,10.0,10.0,0,1,0,0,0,0,0,0,0.5625964628926123,0.5161568970132927,-0.07330816062027443,0.4320055053251594,-0.02504941179469697,0.4238162134747011
1970-01-01 00:13:43,-0.5861061849999993,-3.0692923745,-4.462520141500001,0.91331158575,-0.4943197968500001,1.642566554425,-14.96231842,27.530807495,-33.784179685000005,2.6470588235294117,52.32079103,4.873517705,1.79000473,3.24000001,268.2421875,10.0,10.0,0,1,0,0,0,0,0,0,0.547538799832082,0.5094903492497991,-0.13251152857564802,0.34928103881797173,-0.08139015606662746,-0.49267756564004367
1970-01-01 00:13:44,-0.6652166750000003,-19.86359344566667,4.36911438,-1.20034646975,0.292503610325,-0.83071695275,-17.316795347499998,28.1488266,-32.2653045675,2.6470588235294117,52.32078193,4.87346339,2.131069183,3.24000001,262.265625,10.0,10.0,0,1,0,0,0,0,0,0,0.5439141377777832,0.5525436377120274,-0.07814758362003787,0.356816338311858,-0.11702246733063582,0.31393484646190783
1970-01-01 00:13:45,1.7274826795000005,-5.9859770985,-4.4408901215,1.04419646805,-0.11332382264999995,1.3180345595,-15.07657623225,28.099967955,-33.0513000475,2.6470588235294117,52.32077401,4.873410081,2.061794281,3.289999962,262.6171875,10.0,10.0,0,1,0,0,0,0,0,0,0.5177134645920188,0.4900866174579114,-0.1679341508831275,0.3780059524853173,-0.09088131473470511,-0.4209056710366007
1970-01-01 00:13:46,-2.973716125666668,-16.763540040333332,1.19386734,-1.2025104164,0.7204710803000001,-0.7991324067500003,-13.76876831,29.15400696,-32.9469909675,2.6470588235294117,52.32076504,4.873355012,2.107814789,3.289999962,262.6171875,10.0,10.0,0,1,0,0,0,0,0,0,0.536807603883867,0.5533748832530494,-0.09658333066554699,0.30395874433561954,-0.15584089960017003,0.36358134704348893
1970-01-01 00:13:47,5.256693649650001,-8.264389116,3.9180274200000014,0.4547346876299999,-0.6325239726749999,1.2995564342500003,-12.210494995,31.087417602500004,-29.91001892,2.6470588235294117,52.32075855,4.873305392,2.097011566,3.200000048,265.4296875,10.0,10.0,0,1,0,0,0,0,0,0,0.5027534490015111,0.4445531388193083,-0.13374660133927543,0.3811704234057682,-0.08083797256807397,-0.40587240640863537
1970-01-01 00:13:48,-1.3357223509333334,-10.8025360097,0.5589376831,-0.7272092401000001,0.019043654124999858,-0.6845454870000001,-19.5827713,33.436546324999995,-24.6849975575,2.6470588235294117,52.32075197,4.873257279,1.877773285,3.089999914,264.0234375,10.0,10.0,0,1,0,0,0,0,0,0,0.45149994952390615,0.47727352848484056,-0.22805429695212465,0.3164927024952062,-0.13066127884763987,0.1815897694215297
1970-01-01 00:13:49,3.4570610045,-13.953533477,7.8437638094999995,0.8256702719000001,0.1716484425000001,0.979350775575,-16.48084259,37.9905776975,-23.618225100000004,2.6470588235294117,52.32074526,4.873208916,1.702114105,3.089999914,260.5078125,10.0,10.0,0,1,0,0,0,0,0,0,0.42742311262190247,0.43003676108491956,-0.1934881451440541,0.31086222531649105,-0.11015696550167457,-0.38930551102161987
1970-01-01 00:13:50,-0.24548950199999986,-5.272585601333334,2.0425524906666666,0.02284420284999994,0.33369021933250004,-0.5676529873725003,-27.306518555,37.972587585,-15.368896483250001,2.6470588235294117,52.32073076,4.873159714,1.9034690859999999,3.5199999810000002,249.2578125,17.06978143,17.06978143,0,1,0,0,0,0,0,0,0.3298666158357742,0.45404116369992187,-0.36580854125306256,0.36608029256312935,0.24293486315858562,0.07215851288310729
1970-01-01 00:13:51,6.295683059500001,-20.694615325,2.7303222654500003,0.3314946814249999,0.10595561544999993,0.6145096420249998,-20.372177125,39.2359619125,-17.673675535,2.6470588235294117,52.32071035,4.8731157089999995,1.94222641,3.5199999810000002,237.65625,13.33152159,13.33152159,0,1,0,0,0,0,0,0,0.3152318975344915,0.49351795665244724,-0.3501877145555733,0.36176045200167983,0.07016165253475988,-0.17900668726709273
1970-01-01 00:13:52,3.347563704,-3.8145176715,1.3790821839999996,-0.4882028493174999,-0.0017205776249999414,0.09612959261000004,-25.933181765,36.7663116475,-6.541381836249999,2.6470588235294117,52.32069338,4.873091737,2.100673676,3.410000086,224.296875,10.0,10.0,0,1,0,0,0,0,0,0,0.2262376684297836,0.43808055784948213,-0.4076043648228981,0.4019204709928165,-0.10309802530720626,0.021181871988914566
1970-01-01 00:13:53,-2.6204507446666674,-23.257086641,-0.4165338133333333,0.19913841782499994,-0.5232869237000001,-0.21960209297500025,-16.9398040765,37.66921997,-14.2969207775,2.6470588235294117,52.32066999,4.873081846,2.2380027769999997,2.9400000569999998,207.7734375,10.0,10.0,0,1,0,0,0,0,0,0,0.22918187294068096,0.5225436472291407,-0.29938237727137584,0.22255268430460118,-0.20230789243400782,-0.10578873116124583
1970-01-01 00:13:54,0.9400451670000001,1.7746346284999999,-0.900377655,-0.8812892810999999,1.1997878774500002,0.4620559811750002,-24.5251464825,35.0702743525,-10.20281982475,2.6470588235294117,52.32064099,4.873075895,2.347988129,2.910000086,195.1171875,10.0,10.0,0,1,0,0,0,0,0,0,0.1738224491700436,0.41511288053553586,-0.3302172219830502,0.39984112161831864,-0.14398157020800914,0.144902046838145
1970-01-01 00:13:55,2.019400634666667,-13.068723448999998,8.039731292,-0.2967124319250001,-1.079407721875,-0.07905265700000016,-18.180305479,38.4935073875,-15.47529602175,2.6470588235294117,52.32060704,4.873067178,2.339443207,3.180000067,197.2265625,10.0,10.0,0,1,0,0,0,0,0,0,0.22035304777844156,0.44816288947494154,-0.1982739571666993,0.3246453746548304,-0.16095354479246374,-0.11888324243163621
1970-01-01 00:13:56,-6.1331959545000005,-11.128757627950002,-3.8398150632999997,0.2011352553000001,1.4610984622499998,-0.3758999109999999,-24.7157287575,35.9962310775,-9.654876707,2.6470588235294117,52.32057054,4.873054354,2.486354828,3.470000029,198.984375,10.0,10.0,0,1,0,0,0,0,0,0,0.185659734417581,0.506489927666296,-0.3674179514410758,0.2664214073837374,-0.23326046080084556,0.13664896583799774
1970-01-01 00:13:57,3.502266998333333,-11.319510955333335,4.700425416,-0.931198358425,-0.921793401,0.5004832432385,-20.72362518325,37.0351028425,-19.73764038125,2.6470588235294117,52.32053638,4.873048821,2.578334808,3.460000038,193.359375,10.0,10.0,0,1,0,0,0,0,0,0,0.23624106819561932,0.46114739395736354,-0.2061337537430731,0.38467055043393594,-0.1627277420234071,-0.030951459239879596
1970-01-01 00:13:58,-1.8455122375000004,-22.882315976999998,0.07671546936000001,0.14215283094999998,0.02413091067499984,-0.3715264796750001,-29.5408325225,33.929000855,-6.988891603000001,2.6470588235294117,52.32050273,4.873049073,2.517421722,3.470000029,186.6796875,10.0,10.0,0,1,0,0,0,0,0,0,0.1462235219076041,0.4909697253898641,-0.36714400727968904,0.34772216406071593,-0.20425829740119342,0.014332595260847384
1970-01-01 00:13:59,0.8201943966666659,-2.0963406372999995,-3.017824402,-1.5202899873249998,-0.8168693258749997,0.06004364794999995,-18.40461731,38.6862640375,-10.3375396725,2.6470588235294117,52.3204674,4.873055946,2.467250824,3.470000029,180.703125,12.37146203,12.37146203,0,1,0,0,0,0,0,0,0.12265779922898468,0.4901887518380178,-0.34007452718123843,0.3114122683963512,-0.026285904670765112,0.1972653855827576
1970-01-01 00:14:00,8.080571365,-22.66683907,2.5880268896424377,0.05684363849999996,-0.638040304275,0.03759124318861209,-22.303085326500007,35.729942325,-10.246612549750001,2.6470588235294117,52.32043966,4.873064328,2.659328461,2.420000076,176.1328125,12.7652174,12.7652174,0,1,0,0,0,0,0,0,0.09304836176186215,0.37700161598060355,-0.3254529399352468,0.3963813432870798,0.032252340044332556,-0.11527195574209105
1970-01-01 00:14:01,-2.2291644293333337,-16.423846435666665,-1.147014770666667,-0.3321100175000001,0.027583991443450057,-1.441016607075,-16.06760406625,39.5014648425,-11.1738586425,2.6470588235294117,52.32042151,4.873077068,2.599575043,2.420000076,146.6015625,10.0,10.0,0,1,0,0,0,0,0,0,0.028134139667710355,0.4582274552312549,-0.25131707613613,0.21083192072482157,-0.2010234738933631,0.23795127891358075
1970-01-01 00:14:02,-4.622013472000001,-0.5264552305,-0.865500183,1.4246104062500002,-0.5372757015,1.472995445175,-17.968620300250002,37.542022705,-11.613098145999999,2.6470588235294117,52.32039997,4.873091653,2.7513084410000004,2.369999886,165.5859375,10.0,10.0,0,1,0,0,0,0,0,0,0.08478650765918617,0.37131837973813986,-0.22418079224041434,0.2155438525895439,-0.2230989771613978,-0.606698182237883
1970-01-01 00:14:03,4.574537201333333,-15.270894013333333,6.230643310333334,-1.2829899191,1.5608794394999999,-1.016379282,-18.54962921125,36.5534133925,-10.53648376575,2.6470588235294117,52.32036338,4.873102885,2.781887054,2.369999886,169.453125,10.0,10.0,0,1,0,0,0,0,0,0,0.09575581321309062,0.37373325108559274,-0.22306441928756787,0.3363681272213431,-0.13891736653780704,0.46208218355188607
1970-01-01 00:14:04,-0.7985893224999998,-4.302502898,-4.4901377105,-0.011143505475000072,-0.06894111624999988,0.8259316533,-14.742904662249998,37.7989196775,-15.903121947,2.6470588235294117,52.32032985,4.873104561,2.79366684,2.4400000569999998,178.2421875,10.0,10.0,0,1,0,0,0,0,0,0,0.1260137266992276,0.39612230580696295,-0.25667441534480556,0.22556770524951109,-0.18377383301842143,-0.15341705427691701
1970-01-01 00:14:05,-8.928433225666668,-16.654716338333333,2.5640180981,-0.2691148521,-0.5012165159750002,0.35030511015,-22.64214325,36.737365725,-8.031585693,2.6470588235294117,52.32030827,4.873104561,3.001186371,1.730000019,151.5234375,10.0,10.0,0,1,0,0,0,0,0,0,0.03498449171569388,0.39979526895081774,-0.19394100832099848,0.15817799000032084,-0.2824744453362121,-0.14947123753589675
1970-01-01 00:14:06,7.2566098010000015,-16.688121874,4.4991938765,0.275085926275,0.14052167524999998,-0.06397670139999997,-14.41530609,38.5683212275,-14.9389190675,2.6470588235294117,52.32028736,4.873110261,3.3470115660000004,2.359999895,167.6953125,10.0,10.0,0,1,0,0,0,0,0,0,0.09569926859660643,0.3574938944844324,-0.2161614741431025,0.3036076571709331,-0.13983513352602542,-0.0768277845754299
1970-01-01 00:14:07,0.3982218926666672,-5.686025848733332,4.872317962366667,-0.8645274118499999,1.354469431475,0.2872506901999998,-21.3930282575,37.6855316175,-7.224838257125,2.6470588235294117,52.32026297,4.873120822,3.615810394,2.359999895,160.3125,10.0,10.0,0,1,0,0,0,0,0,0,0.05113786568412383,0.3655388289345831,-0.2401313380933043,0.2884417693198633,-0.19730029310779473,0.1693760028380557
1970-01-01 00:14:08,-3.244053954,-8.745496906354802,1.126557311935,-0.6780195236250002,-1.840279415,0.919287175,-16.3498916625,38.541473385,-11.98487853875,2.6470588235294117,52.32023091,4.873135826,3.793605804,2.549999952,162.7734375,10.0,10.0,0,1,0,0,0,0,0,0,0.08540342086471167,0.4380842597923413,-0.2068866363135505,0.18516450942336984,-0.23892896498195826,-0.22535043238786012
1970-01-01 00:14:09,-2.768692474,-6.797763975833334,3.9101188663333333,0.47008648524999996,0.6972767411499998,-0.24976555994999994,-23.601516722,37.445625305,-9.689559935750001,2.6470588235294117,52.32019495,4.873148985,3.826564789,3.25,164.53125,10.0,10.0,0,1,0,0,0,0,0,0,0.08991201005257889,0.4096182082378288,-0.23464308846979612,0.263035356770244,-0.23201759908287686,-0.01165156369101372
1970-01-01 00:14:10,1.50893714905,-10.802585909000001,2.1592597959999997,-0.6567986310749999,-1.0584022701750002,0.09886847805,-15.65715789875,39.4471435525,-12.0514526365,2.6470588235294117,52.32015098,4.873163234,3.267543793,4.070000172,165.234375,10.0,10.0,0,1,0,0,0,0,0,0,0.11124375199076189,0.5104318214441671,-0.23667129672111198,0.24744053928406692,-0.1718933704301646,0.03459823834746751
1970-01-01 00:14:11,-3.8244470213333344,-13.595178679136664,0.6581314086666671,0.2580705730499999,-0.023276180000000042,1.087457734205,-24.718811035999998,36.777435305,-9.670089722,2.6470588235294117,52.32010681,4.873172622,3.118923187,4.070000172,170.15625,10.0,10.0,0,1,0,0,0,0,0,0,0.11975951017957284,0.5001408617202416,-0.2700884570135805,0.24146754167891535,-0.2263101079395107,-0.18950566453521503
1970-01-01 00:14:12,8.9989116685,-4.1591759495,3.3506323235,-0.2911885677499999,1.32191778705,-1.85856294625,-17.24327087375,38.694229125,-12.334472655,2.6470588235294117,52.32006612,4.873174885,3.1224632260000003,3.8699998860000004,175.4296875,10.0,10.0,0,1,0,0,0,0,0,0,0.10743337165686637,0.368749931710733,-0.26964632118979526,0.3591715297095273,-0.07441275228330985,0.4919560043639595
1970-01-01 00:14:13,-1.139929504966667,-21.595541839666662,0.06711044313333332,-0.051460340674999855,-1.238477379005,0.03759124318861209,-24.2080841035,35.6089706425,-12.760604857750002,2.6470588235294117,52.32002756,4.873171365,3.596889496,3.839999914,181.40625,10.0,10.0,0,1,0,0,0,0,0,0,0.15031324102675403,0.4763396755844905,-0.2777720105991432,0.24985384150542084,-0.215164883315079,-0.06227844075384096
1970-01-01 00:14:14,3.1969020065,2.97341674815,-2.417323151,-0.7689161004999999,0.694323942025,-1.76231619725,-23.6323928825,37.14429473750001,-13.371917723,2.6470588235294117,52.31999085,4.873160888,3.431728363,3.680000067,186.328125,10.0,10.0,0,1,0,0,0,0,0,0,0.1283525917208777,0.3467822981264741,-0.3119907686079295,0.33341935870220557,-0.12829399267603664,0.5318757145055121
1970-01-01 00:14:15,-0.8932424926666668,-21.298858796666668,6.422594146433332,-0.458363935395,-0.4182437805500001,1.84479241835,-24.486694335,35.80579376,-15.11961365,2.6470588235294117,52.31995648,4.873155775,3.322597504,3.279999971,187.734375,10.0,10.0,0,1,0,0,0,0,0,0,0.18241928281130868,0.4013728269740472,-0.17635752553120715,0.24623672997990845,-0.22686694274956518,-0.2468428465584628
1970-01-01 00:14:16,3.7274736785,-0.2540966035000003,-0.3936064910000003,-0.16157174100000005,0.96781829387,-1.52222786835,-17.6576538075,39.8579330425,-11.805816650999999,2.6470588235294117,52.31992266,4.87315435,3.0004539489999997,3.450000048,185.9765625,10.0,10.0,0,1,0,0,0,0,0,0,0.10251320263908324,0.32148840481803753,-0.2902996737406648,0.24997243307363992,-0.11613215426346936,0.38753776053896255
1970-01-01 00:14:17,-5.070106659,-8.745496906354802,0.954415283,-0.2787326127925001,-0.27467126399999997,1.2740747034999995,-25.815422057750002,35.930282592500006,-11.9975433355,2.6470588235294117,52.31989236,4.873154685,3.145168304,3.279999971,184.21875,10.0,10.0,0,1,0,0,0,0,0,0,0.13812571766446505,0.3716308241001672,-0.227158547686525,0.20579977874549082,-0.23515176342441593,-0.15827895651723947
1970-01-01 00:14:18,6.221562196333332,-4.131957549999999,2.20366745,-0.166587497975,-0.1575537322499998,-0.5822417032475,-20.02519226,38.61906433,-9.9603576655,2.6470588235294117,52.31986541,4.873158708,3.138271332,3.210000038,182.8125,10.0,10.0,0,1,0,0,0,0,0,0,0.08455753844241497,0.2873309465425084,-0.28236546673791046,0.28812366868755646,-0.10176082487444663,0.1279638272636197
1970-01-01 00:14:19,-6.895710296499999,-24.146961134,0.012049941999999758,0.30051040647499994,0.039025530324999946,0.7598541082999999,-24.601181029,34.20298004,-11.57998657425,2.6470588235294117,52.31983826,4.873163151,3.051418304,2.650000095,180.0,10.0,10.0,0,1,0,0,0,0,0,0,0.11558220236512914,0.3657745636370183,-0.22120263025547723,0.13702404091309583,-0.26287018998426653,-0.16501594602120803
1970-01-01 00:14:20,5.496020967000001,-1.4431489563333333,-1.7100938413093332,-0.11712075047500005,0.15942072875000002,-0.6356770246000001,-17.911247254499997,37.676727295,-18.47012329,2.6470588235294117,52.31981458,4.873171197,2.8497581480000003,2.430000067,175.078125,10.0,10.0,0,1,0,0,0,0,0,0,0.08984535961521228,0.22432226141570097,-0.20888101422885866,0.2725102806288109,-0.10222280029715262,0.15642868461640813
1970-01-01 00:14:21,2.1593346405,-8.745496906354802,6.106326827999999,-0.0744125248000001,-0.3285925464175,1.1820659635250002,-31.3959426875,32.8971176175,-13.1817932115,2.6470588235294117,52.31979324,4.873181004,2.942043304,2.450000048,172.265625,10.0,10.0,0,1,0,0,0,0,0,0,0.09822737795621686,0.20957124534428084,-0.16557576085543613,0.3513746141403194,-0.1563531515104099,-0.22353428546508536
1970-01-01 00:14:22,-1.748863219333333,-2.7497319028333336,-3.8113742063333333,0.13991619639999994,0.34871764465000005,-1.3986646829999998,-19.14324187975,37.2165145875,-14.721374510625,2.6470588235294117,52.31976952,4.873188715,3.017910004,2.450000048,175.4296875,10.0,10.0,0,1,0,0,0,0,0,0,0.07352850156399587,0.2566715879730446,-0.23022368836170476,0.17189022200428827,-0.1669694591331282,0.24724946186700236
1970-01-01 00:14:23,3.622541885,-19.787127455,2.5880268896424377,0.2079218653125,-1.2855426091925,1.8445036559999999,-22.88239288475,36.926727295000006,-11.879486086500002,2.6470588235294117,52.31974622,4.873195337,3.046840668,2.450000048,175.078125,10.0,10.0,0,1,0,0,0,0,0,0,0.0758988861836996,0.2859372400467543,-0.22865560694895423,0.22699030287425237,-0.1521379340812446,-0.43546745144742394
1970-01-01 00:14:24,-2.34776779,-14.20406249833333,-3.405717773333334,-0.7367885783499999,1.049621075225,-1.14099892235,-20.6529312145,37.8082428,-11.41867065625,2.6470588235294117,52.31972615,4.873198606,2.9901390080000003,2.130000114,177.890625,10.0,10.0,0,1,0,0,0,0,0,0,0.05687485765338237,0.28768891305611294,-0.2683595575320032,0.12964704677293595,-0.18145588691186368,0.42648692491358553
1970-01-01 00:14:25,-5.052967302000001,-4.718712387099999,3.046464844,0.7531836964249999,-0.65497337275,1.5130490517925002,-20.628486634,37.017196655,-15.2910003645,2.6470588235294117,52.31970641,4.87319584,3.367275238,2.119999886,182.4609375,10.0,10.0,0,1,0,0,0,0,0,0,0.1141728137980532,0.2256289201194371,-0.1283254384564934,0.12071727331116038,-0.2347241724776189,-0.4625857359963603
1970-01-01 00:14:26,5.2173005686666665,-20.321591035999997,3.023412781333333,-0.0314352356892092,1.22319597,-1.3158807159,-24.39769744825,35.4087219225,-10.99699401835,2.6470588235294117,52.31968072,4.873189637,3.3646507260000003,2.569999933,188.0859375,10.0,10.0,0,1,0,0,0,0,0,0,0.09301473696538015,0.23446345826837592,-0.269300985781632,0.2650174736380099,-0.1311323129537977,0.34288634987403954
1970-01-01 00:14:27,-8.71846985,-2.1174217985,-3.2036380005,0.6567387282500001,0.6906935274999999,0.894981641525,-17.72389221225,37.8824539175,-16.5633850095,2.6470588235294117,52.3196487,4.873185866,3.429897308,2.569999933,184.5703125,10.0,10.0,0,1,0,0,0,0,0,0,0.12118247317232549,0.28386473128683276,-0.17293754313102938,0.04747054274964481,-0.268299585840599,-0.17387805585946609
1970-01-01 00:14:28,3.277185058666667,-16.438565826666668,1.5484799191999998,-0.5129089354999999,0.5477871857250001,-0.5470627397500001,-23.41614532525,37.37310791,-8.96830749575,2.6470588235294117,52.31961404,4.87318486,3.46957016,2.99000001,180.0,10.0,10.0,0,1,0,0,0,0,0,0,0.0646921388051026,0.2867729713986028,-0.2850616436934104,0.22081739387664,-0.15116167287423593,0.2739188753096351
1970-01-01 00:14:29,2.6146877285000003,-14.819407882499998,1.9739451590000003,0.2950925529,-0.3364688457500002,0.12048655747499995,-16.370201111500002,39.4056167625,-14.923278807749998,2.6470588235294117,52.3195777,4.87318947,3.617519379,3.099999905,171.9140625,10.0,10.0,0,1,0,0,0,0,0,0,0.07813973471076227,0.3019807184081456,-0.19651816169546446,0.15550281117612585,-0.17356256977534243,-0.05557320036101786
1970-01-01 00:14:30,-4.769531707333334,-12.022349397333336,0.6854246523333334,-0.6171613632499998,0.3429412247749998,0.21113422500000006,-22.75339508,37.7278442375,-8.85566711325,2.6470588235294117,52.31954254,4.873193828,3.684780121,3.099999905,173.3203125,10.0,10.0,0,1,0,0,0,0,0,0,0.06184165537698649,0.3285799867114431,-0.23341338656773086,0.11270566949148841,-0.2366838357106,0.1547559729105093
1970-01-01 00:14:31,6.7094226835000015,-17.9158687585,-1.5043716429999998,-1.23324770855,-1.6541294753750002,0.9599965215249998,-14.9871215815,40.3915939325,-12.485885617749998,2.6470588235294117,52.31950478,4.873201121,3.78597641,3.099999905,171.2109375,10.0,10.0,0,1,0,0,0,0,0,0,0.04850575517672056,0.3446179518067859,-0.2740499639348287,0.16474099760245156,-0.13238573406797072,0.014137648282221912
1970-01-01 00:14:32,4.865532074333332,-11.891621246666668,1.3741424556666668,0.5187485220000001,0.582228502215,0.36007643479999996,-24.44044494575,36.369522095,-12.6269836455,2.6470588235294117,52.31946752,4.873205479,3.5083274839999996,2.9400000569999998,174.7265625,10.0,10.0,0,1,0,0,0,0,0,0,0.062375227711632515,0.21345821008000834,-0.24037553941691825,0.2487859067065256,-0.13920306677393535,-0.03891108152238288
1970-01-01 00:14:33,1.8107844545,-15.0839078505,2.1091140745,-0.36795352397500003,0.7703140974999998,-0.81934639425,-15.2097625715,40.152549745,-11.0344238275,2.6470588235294117,52.31943253,4.873210425,3.7270774839999996,3.3699998860000004,172.265625,10.0,10.0,0,1,0,0,0,0,0,0,0.05369153082399838,0.31341204292281577,-0.22260493700925518,0.11112201105771252,-0.1723921397109762,0.33286356382739607
1970-01-01 00:14:34,-0.3935316473333336,-9.598090668133331,2.325963133666667,-0.0515918137500001,-1.5441857280250002,1.7299154551,-22.6416244515,38.159057615,-10.556533814925,2.6470588235294117,52.31939473,4.873213526,3.879787445,3.6199998860000004,176.484375,10.0,10.0,0,1,0,0,0,0,0,0,0.07912016306132819,0.3070243008995643,-0.21784016836609654,0.15240956810870263,-0.20146544207016243,-0.3265538620124823
1970-01-01 00:14:35,11.177406462,-7.583829346,6.247707823999997,-0.3165555595,1.9942881467500002,0.03759124318861209,-20.351768490999998,38.0009841925,-14.357849121249998,2.6470588235294117,52.31935102,4.873218304,3.569972992,3.6199998860000004,175.78125,10.0,10.0,0,1,0,0,0,0,0,0,0.08236261846798894,0.2043882485399235,-0.19676807300844937,0.3075486494534382,-0.0794459397903906,0.311552934453791
1970-01-01 00:14:36,1.5120556626666672,-15.194602662000001,2.0457458494666665,0.12260829420249995,-1.0753316879165,0.03759124318861209,-26.3340835575,33.1230850225,-17.881652829750003,2.6470588235294117,52.31931258,4.8732236680000005,3.7932395939999997,3.6199998860000004,177.890625,10.0,10.0,0,1,0,0,0,0,0,0,0.12777348132908448,0.25235900646016196,-0.1604878845004187,0.2432644845200339,-0.18365248846628993,-0.028560446581368106
1970-01-01 00:14:37,1.9395167560000008,-1.0098749540000005,2.6475444055,-0.6119116693750001,0.5540064575250001,-0.939100787025,-26.0986099225,32.39582062,-19.8628234875,2.6470588235294117,52.31927897,4.873228362,3.864467621,3.400000095,176.484375,10.0,10.0,0,1,0,0,0,0,0,0,0.1291998483165243,0.17558340503518666,-0.11561963116177651,0.28774732133528325,-0.16382180723838172,0.39416728210638147
1970-01-01 00:14:38,1.8472087096666665,-18.836579132,0.3459805299666667,0.826870090236,-1.3318744600000003,1.8268737198500002,-24.1237106325,33.8720779425,-19.2587127685,2.6470588235294117,52.3192488,4.873236073,3.7657737730000003,3.00999999,177.5390625,10.0,10.0,0,1,0,0,0,0,0,0,0.11509597438930985,0.22134663964618925,-0.15484949039200793,0.18956928723007235,-0.19176027238949836,-0.4649942229820956
1970-01-01 00:14:39,1.1124117299999998,0.21510269150000028,-1.839300156,-0.94903603175,0.51673042775,-1.0047531985,-23.8510818475,34.7434005725,-17.6714019775,2.6470588235294117,52.31921678,4.873234313,4.190578461,3.3099999430000002,182.109375,10.0,10.0,0,1,0,0,0,0,0,0,0.10736589942103378,0.19572867230016888,-0.19217880152681402,0.21663112994455225,-0.170683612020535,0.48949412321002855
1970-01-01 00:14:40,1.5583094789999998,-21.610410918666677,7.694349518333333,0.6875268929,-0.4833644107250001,1.345346055825,-20.82438659625,36.4535217275,-15.97555542025,2.6470588235294117,52.31918258,4.873225093,4.431179047,3.3099999430000002,188.0859375,10.0,10.0,0,1,0,0,0,0,0,0,0.13418859259507962,0.2298115376627286,-0.12521940455860914,0.1300796996583969,-0.2227999864894673,-0.31418195667494814
1970-01-01 00:14:41,-5.6761962850000005,-1.233734435923,-0.4958438875,-0.752005934675,0.3659613056750001,-1.041614473,-21.8596496565,37.05175018,-12.77171325575,2.6470588235294117,52.31914583,4.873221237,4.598842621,3.349999905,186.328125,10.0,10.0,0,1,0,0,0,0,0,0,0.09219373557658271,0.2287471576659099,-0.1956957377964872,0.070805275833679,-0.2500474755640727,0.42860691549992747
1970-01-01 00:14:42,4.272814637,-15.4066117861,9.816386719666665,0.973685205,-0.818539381025,1.40455264017,-20.82748413,37.3126297,-13.738601684750002,2.6470588235294117,52.31910656,4.873224925,4.530239105,3.710000038,178.59375,10.0,10.0,0,1,0,0,0,0,0,0,0.09793603366642975,0.2049379834446117,-0.12212422374373742,0.1693428028617917,-0.1923629837059414,-0.39761910628356434
1970-01-01 00:14:43,-5.1940489195,-21.895268553,-0.60893371585,-0.5389820001275,0.6918932721,-0.4786376655250001,-23.114212035250002,36.99923706,-7.01033020125,2.6470588235294117,52.31906892,4.873234648,4.058132172,3.680000067,174.375,10.0,10.0,0,1,0,0,0,0,0,0,0.03866493559555838,0.31666945982091355,-0.2558177655276291,0.03300860491257068,-0.2490954149122234,0.357943936801947
1970-01-01 00:14:44,2.0520078280000003,-4.998854828,4.1977207945,0.1711133643,0.46704986675,0.5814666749999999,-15.367332459000002,38.5529708875,-13.526870727750001,2.6470588235294117,52.31903397,4.873247305,3.956569672,3.710000038,175.078125,10.0,10.0,0,1,0,0,0,0,0,0,0.07001475539778043,0.20786781421298292,-0.1373232067416132,0.10136281011622583,-0.17045102558601646,0.021187626994668602
1970-01-01 00:14:45,4.1029678332,-17.766903534333338,5.000950471333334,-0.31991560747500003,-1.06426048275,0.6672161370749998,-23.8121643075,36.154953005,-9.1644592277,2.6470588235294117,52.31900061,4.873260884,3.966762543,3.680000067,176.8359375,10.0,10.0,0,1,0,0,0,0,0,0,0.05385273445202357,0.22011523951407633,-0.20420039760056521,0.16741834244949322,-0.15258545985961877,-0.03195005471271979
1970-01-01 00:14:46,-8.197403412,-0.9696086884999999,-2.1084404755,0.07945121805,-0.412134602825,-0.12281541547499995,-15.958572388,39.244277955,-15.198760985,2.6470588235294117,52.31896796,4.873272534,4.03609848,3.529999971,174.0234375,10.0,10.0,0,1,0,0,0,0,0,0,0.06667664237203559,0.24403495699378536,-0.13141097871606766,-0.044063328934886466,-0.2554284346965264,0.0831503847093998
1970-01-01 00:14:47,6.2213127153333305,-10.495773925666668,3.7252033996666656,-0.4117466288,1.0754312575,0.16164207095000005,-23.3475952125,38.6453018175,-8.670028685750001,2.6470588235294117,52.31893854,4.87328737,3.735988617,3.4800000189999998,170.859375,10.0,10.0,0,1,0,0,0,0,0,0,0.010482864360830261,0.17030953899458737,-0.2274861406313007,0.1734664435483811,-0.11155548290723967,0.26187505289559215
