,acc_mobile_x,acc_mobile_y,acc_mobile_z,gyr_mobile_x,gyr_mobile_y,gyr_mobile_z,mag_mobile_x,mag_mobile_y,mag_mobile_z,prox_mobile_distance,labelOnTable,labelWalking,labelRunning,labelSitting,acc_mobile_x_temp_mean_ws_30,acc_mobile_y_temp_mean_ws_30,acc_mobile_z_temp_mean_ws_30,gyr_mobile_x_temp_mean_ws_30,gyr_mobile_y_temp_mean_ws_30,gyr_mobile_z_temp_mean_ws_30,mag_mobile_x_temp_mean_ws_30,mag_mobile_y_temp_mean_ws_30,mag_mobile_z_temp_mean_ws_30,prox_mobile_distance_temp_mean_ws_30,acc_mobile_x_temp_std_ws_30,acc_mobile_y_temp_std_ws_30,acc_mobile_z_temp_std_ws_30,gyr_mobile_x_temp_std_ws_30,gyr_mobile_y_temp_std_ws_30,gyr_mobile_z_temp_std_ws_30,mag_mobile_x_temp_std_ws_30,mag_mobile_y_temp_std_ws_30,mag_mobile_z_temp_std_ws_30,prox_mobile_distance_temp_std_ws_30,temp_pattern_labelOnTable,temp_pattern_labelWalking,temp_pattern_labelRunning,temp_pattern_labelSitting,temp_pattern_labelOnTable(b)labelOnTable,temp_pattern_labelOnTable(b)labelWalking,temp_pattern_labelOnTable(c)labelWalking,temp_pattern_labelWalking(b)labelOnTable,temp_pattern_labelWalking(c)labelOnTable,temp_pattern_labelWalking(b)labelWalking,temp_pattern_labelWalking(b)labelRunning,temp_pattern_labelWalking(b)labelSitting,temp_pattern_labelRunning(b)labelWalking,temp_pattern_labelRunning(b)labelRunning,temp_pattern_labelSitting(b)labelRunning,temp_pattern_labelSitting(b)labelSitting,acc_mobile_x_max_freq,acc_mobile_x_freq_weighted,acc_mobile_x_pse,acc_mobile_x_freq_0.0_Hz_ws_10,acc_mobile_x_freq_0.1_Hz_ws_10,acc_mobile_x_freq_0.2_Hz_ws_10,acc_mobile_x_freq_0.3_Hz_ws_10,acc_mobile_x_freq_0.4_Hz_ws_10,acc_mobile_x_freq_0.5_Hz_ws_10,acc_mobile_y_max_freq,acc_mobile_y_freq_weighted,acc_mobile_y_pse,acc_mobile_y_freq_0.0_Hz_ws_10,acc_mobile_y_freq_0.1_Hz_ws_10,acc_mobile_y_freq_0.2_Hz_ws_10,acc_mobile_y_freq_0.3_Hz_ws_10,acc_mobile_y_freq_0.4_Hz_ws_10,acc_mobile_y_freq_0.5_Hz_ws_10,acc_mobile_z_max_freq,acc_mobile_z_freq_weighted,acc_mobile_z_pse,acc_mobile_z_freq_0.0_Hz_ws_10,acc_mobile_z_freq_0.1_Hz_ws_10,acc_mobile_z_freq_0.2_Hz_ws_10,acc_mobile_z_freq_0.3_Hz_ws_10,acc_mobile_z_freq_0.4_Hz_ws_10,acc_mobile_z_freq_0.5_Hz_ws_10,gyr_mobile_x_max_freq,gyr_mobile_x_freq_weighted,gyr_mobile_x_pse,gyr_mobile_x_freq_0.0_Hz_ws_10,gyr_mobile_x_freq_0.1_Hz_ws_10,gyr_mobile_x_freq_0.2_Hz_ws_10,gyr_mobile_x_freq_0.3_Hz_ws_10,gyr_mobile_x_freq_0.4_Hz_ws_10,gyr_mobile_x_freq_0.5_Hz_ws_10,gyr_mobile_y_max_freq,gyr_mobile_y_freq_weighted,gyr_mobile_y_pse,gyr_mobile_y_freq_0.0_Hz_ws_10,gyr_mobile_y_freq_0.1_Hz_ws_10,gyr_mobile_y_freq_0.2_Hz_ws_10,gyr_mobile_y_freq_0.3_Hz_ws_10,gyr_mobile_y_freq_0.4_Hz_ws_10,gyr_mobile_y_freq_0.5_Hz_ws_10,gyr_mobile_z_max_freq,gyr_mobile_z_freq_weighted,gyr_mobile_z_pse,gyr_mobile_z_freq_0.0_Hz_ws_10,gyr_mobile_z_freq_0.1_Hz_ws_10,gyr_mobile_z_freq_0.2_Hz_ws_10,gyr_mobile_z_freq_0.3_Hz_ws_10,gyr_mobile_z_freq_0.4_Hz_ws_10,gyr_mobile_z_freq_0.5_Hz_ws_10,mag_mobile_x_max_freq,mag_mobile_x_freq_weighted,mag_mobile_x_pse,mag_mobile_x_freq_0.0_Hz_ws_10,mag_mobile_x_freq_0.1_Hz_ws_10,mag_mobile_x_freq_0.2_Hz_ws_10,mag_mobile_x_freq_0.3_Hz_ws_10,mag_mobile_x_freq_0.4_Hz_ws_10,mag_mobile_x_freq_0.5_Hz_ws_10,mag_mobile_y_max_freq,mag_mobile_y_freq_weighted,mag_mobile_y_pse,mag_mobile_y_freq_0.0_Hz_ws_10,mag_mobile_y_freq_0.1_Hz_ws_10,mag_mobile_y_freq_0.2_Hz_ws_10,mag_mobile_y_freq_0.3_Hz_ws_10,mag_mobile_y_freq_0.4_Hz_ws_10,mag_mobile_y_freq_0.5_Hz_ws_10,mag_mobile_z_max_freq,mag_mobile_z_freq_weighted,mag_mobile_z_pse,mag_mobile_z_freq_0.0_Hz_ws_10,mag_mobile_z_freq_0.1_Hz_ws_10,mag_mobile_z_freq_0.2_Hz_ws_10,mag_mobile_z_freq_0.3_Hz_ws_10,mag_mobile_z_freq_0.4_Hz_ws_10,mag_mobile_z_freq_0.5_Hz_ws_10
1970-01-01 00:08:00,3.9100190735000004,9.0919432045,-0.8754544829750001,0.04894924165,0.371809639025,-0.23569588365,-26.530569555,-41.1067790975,22.509788515,,0,1,0,0,2.664458021358468,9.349574395540326,-1.421948687661242,0.0575757238155887,0.05616060951278226,-0.07352212003815516,-15.584347929258065,-39.07005103975807,16.01093858312951,,0.8076141200368127,0.7084190591662116,0.8603283791136322,0.22653217163995415,0.3378785194513941,0.13074619912090743,12.055557877199975,3.1536019334113106,5.856459956995622,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0016931337083294807,0.15279637604539076,26.645602684032497,4.263414680524709,1.4443630981028486,0.34680790987511934,-0.7120811412231949,-0.9637913783957305,0.0,0.0077389035272718626,0.0069743221555156635,101.600021668,-0.2692294004949609,2.1310241917867536,-1.1308802532622657,1.2904265678535882,0.45855193924189486,0.3,0.08001209756858049,0.2734335995695404,-14.5987667090235,-2.3563902664671517,-1.8840752042224649,-0.18104897285614396,-1.3643425786602443,-0.9964827787822452,0.2,0.26817243737797924,1.1301921331063218,0.3946830394100001,-0.22383466761113396,1.386484714952298,-0.5683750926299943,-0.1639687109369038,0.8731745290644841,0.3,0.15957917724629245,1.3655576250209651,-0.07152774682625002,0.24922320291799072,0.3852739166031168,0.825433051021757,0.7386761540483507,-0.8978300113605905,0.5,-0.32407508132076807,0.817262845372134,-0.945972880215,0.09669558948967857,-0.33308072637264086,0.00864730806613187,0.1550545829171845,0.3912891373083958,0.2,-0.010788097477566276,0.0037206230486483086,-278.908132085,0.9687481371627982,4.52310566458214,1.2168002488120209,0.7366433225107443,2.4812132044322723,0.1,-0.015953409556636714,0.007704486554023917,-437.1549072225,8.500724838589122,4.731326191908195,6.483604143573665,2.5753328335911974,3.5796680098377873,0.0,-0.0012284217065817835,0.03808869533013642,201.72158814224997,11.78107052594607,-8.37363856195396,-0.20373424288331066,-2.3244098586138087,2.471179822630006
1970-01-01 00:08:02,3.48355590815,8.1559396365,-0.07031627639999999,0.011050656399999985,0.309947728295,-0.2366884352015,-21.9110212325,-42.6736869775,23.47740173,,0,1,0,0,2.723594723371371,9.32081363926613,-1.4146477410289842,0.055236304509862895,0.059728825172137096,-0.07840320226530031,-17.326802950282257,-39.01023766322581,17.124381034769026,,0.8025262537306257,0.7298290282147054,0.8632355369538361,0.22418075159733397,0.3374495341317063,0.13355988642191144,10.902849780570053,3.0640811701334525,5.444688197643304,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-0.047455214569602035,0.040540450545045556,26.5444505308825,-0.7716162970866858,-0.9536086474222802,0.335431740468211,-0.9756761332625954,-1.0775209269341492,0.0,0.01461277240667955,0.01088050409859219,100.16267314925,-1.8319259047985739,-1.089039806650307,1.2857379475556137,1.1567425382834324,2.0792564071098325,0.2,0.06602991608250847,0.47201055028122296,-11.875292702525,-0.7052943620633519,1.8700906732686362,-0.4835990382911626,1.6341145058898416,-3.3258041992914626,0.5,0.5815952931733885,1.6882186828040098,0.40107289934749996,-0.5203272989670964,-0.7090737692797925,0.5493998225348495,0.406601223779347,0.7274807852339421,0.0,0.37925302581340276,1.250975585073768,0.19889443263874995,-0.44534011770894727,-0.6347054040181989,-0.49837523064196676,-0.9564127169050081,-1.510258956457754,0.5,5.045416958060154,1.046942873875772,-1.066002340049,0.37145585512720736,0.28393270916257934,0.07075078064355633,-0.19376274233864862,0.6006086206835557,0.1,0.0010024134563113517,0.013135703024136048,-276.2570819925,11.024086799776214,-0.4560971898202766,-1.327207222321519,-2.686358597859389,0.3830936164749481,0.1,-0.005545758251723871,0.01407272846675772,-450.6783513925,18.038338498542927,-5.983007627705263,1.6169047952576463,2.1890180183554975,0.877229271799143,0.0,-0.015554332465931612,0.01460785953515833,213.07744598475,6.159551884736281,-2.4161463111441535,-4.039566198518262,-3.9170412525787963,-1.1691948273700516
1970-01-01 00:08:04,2.5491240690000003,9.265133057749999,-2.6061928942500003,-0.1877283770675,-0.42141344015,0.022349327824999987,-19.254491807500006,-38.292658805,27.321144105,,0,1,0,0,2.7381591944576615,9.299783581161291,-1.520669606148339,0.04232738728857257,0.04293477524149193,-0.08924653355852612,-18.849163953943552,-39.034802559999996,18.45285551036291,,0.8030570024126469,0.6820381551122745,0.840942198937408,0.23313121779858795,0.3234087612972397,0.13394428902649255,9.329777071314775,3.1178939957226643,4.886405706732162,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-0.008129639122670344,0.126558960581877,29.848529662700003,-2.9213206466313304,-0.8775484571824039,-2.630748623863801,1.0017767605908192,1.294205655736714,0.0,-0.0050050394067941446,0.01435150940627642,101.96354072624999,1.1917998902875624,0.008706842961821337,-2.0140235168239737,-2.699150958835567,2.1191780250351635,0.4,0.027295434279039223,0.5471290659576487,-14.239813157024999,-2.2005622049599554,-2.0297523157389787,1.8475637118701718,2.5825509599142107,-2.844294647572948,0.0,-1.5924396923317385,0.633220815794314,0.4211265150475,-0.02474602740048193,-0.004946435536111057,-0.09279068718893942,-0.025728039154336413,-0.18782327976888127,0.4,-0.07716606526394801,0.7326290455538507,0.1434008576987501,-1.1351573553059473,-0.26074659758909763,-0.12303219267949911,0.3983938284197678,0.2055203004054012,0.2,-0.2997657139647826,0.41741877959335716,-1.4488523644040001,0.15187559607596557,0.25945784469892536,0.21399830861199262,-0.09529900535599523,0.2279062447098617,0.1,0.009812497738652915,0.01998532005437046,-267.516947515,11.757985000820689,-5.351975802234172,-2.7360267280218125,-2.563537661807956,-1.781629902506741,0.2,-0.015719346623189755,0.01830537430001414,-458.28644179250006,14.827617731044086,15.524959580742447,2.821745914717951,3.8447495137914913,-0.6789147552959793,0.0,-0.01896042148002664,0.016219824040026153,228.33893585475,-6.698004807665484,4.0576360520175285,-2.3943888734993735,-2.6650380907327076,-4.895953174994959
1970-01-01 00:08:06,2.355389442625,9.7278957375,-1.6915573885,0.2851156423625,-0.12276288122499998,-0.012321021164999998,-6.8562278745,-40.419457435,28.06591797,,0,1,0,0,2.7672169137923386,9.258624011612902,-1.5323501550314034,0.03837922984502417,0.03765165646681452,-0.09315829265037288,-19.66803617881452,-39.07261383903226,19.98570473004032,,0.8845602724641027,0.6394848776296316,0.8264750612710612,0.23645737040672768,0.3250362767676211,0.1330104318031939,7.878477440796886,3.1290458513971307,4.083722567026987,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0010980584429653162,0.140033118303282,33.76161735532501,-2.725573996051069,-2.0496217809803694,-0.3441262132988774,-2.065003164615512,3.2890317095333303,0.0,0.0116952247037019,0.007505322125132258,101.4735346985,1.0111316223892963,0.2698322341199457,2.459057801871543,-0.5027296907566221,1.0913503213758355,0.2,0.07654548697125055,0.3161985322291446,-14.185513573424998,0.6145519342851311,1.2285990660281836,-3.152192099776124,-1.7787195488000607,0.06560151108787116,0.2,0.1292102246984751,1.1463442911353363,0.30954678722000006,0.4760354367715135,0.9492750729200369,0.1290858727769142,0.2757403956615807,-0.29669503159004496,0.5,0.39140831789810976,1.4848801614082259,0.4169360609162501,-0.4491077806031245,0.4206689568591718,-0.28665500479174794,-0.2802054645420403,0.8199782851146158,0.4,-0.09257942055403176,0.5770015961441111,-1.3951807265965002,0.26717806833991226,-0.00820364192393852,0.047509847872365146,0.44854724539913404,-0.2691357188504728,0.1,0.04148180275894311,0.05388074625421209,-238.58518290950002,10.667649396200204,2.46762329018312,-8.99082832442038,-10.275095774823352,-10.695882499889592,0.4,0.0027720531957577234,0.002316616137930261,-463.0054788475,-1.11925203651883,-6.791971179202349,0.808014393186852,1.221635058865175,-1.1272873100808614,0.0,-0.062246061039904585,0.05593737765383127,252.27381134775,-10.148366043251308,-14.836876423458534,-8.832478333929643,-5.699234632606114,-7.704148233004375
1970-01-01 00:08:08,1.437722740125,8.50179542525,-1.5498021698,-0.51470802725,0.08789172767500003,0.07652736642000002,-1.6155003309999998,-39.9038715375,28.8293533325,,0,1,0,0,2.692548799835887,9.298105618879033,-1.5874452615830164,0.014957128907177415,0.012447892568911286,-0.08382114718158062,-19.950939702016136,-39.244467458225806,20.97709926523387,,0.9700674882539535,0.6426941499400831,0.7789908237508979,0.23494372621505458,0.31387340715136336,0.13586036849135444,7.118295196768114,3.1300614866716354,4.089841808135264,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.015140841413975073,0.1671283089327451,31.637272453225002,-4.210986901010076,1.054775885974128,2.163705829595841,-1.9853790286314288,1.6275048410590354,0.0,0.010591114721730122,0.013567823218514373,101.24713050774999,-0.020369237050495315,0.12877195241437533,-2.0539878387268917,3.591228500899022,0.5021091037139889,0.5,-0.08344282106228032,0.5138889485471889,-14.9582441717,1.4942420703260142,-1.4304628359395979,2.4269063987785326,-2.87331305974042,3.1502783165379706,0.4,-0.013870971406661603,0.9190774168735432,-0.59889958448,-0.1111532670117526,-1.208183165240925,0.278975589542227,0.42043186259056065,0.03462517832238991,0.3,0.13598106202001994,1.6651814078434541,0.33600353871374994,0.5225679884313779,-0.3449406855591459,0.5875540604641609,-0.7053233087900499,0.48465644257115686,0.1,0.1367613637853367,0.6947306498391923,-1.1565218445215,0.26379745624501516,-0.038681357291508844,-0.08919883311801188,0.17359578669241202,-0.4877240435796565,0.1,0.07891326313733292,0.14400150393223243,-192.50529796075003,0.7184316183079105,-19.892708550213168,-12.050401499843964,-12.229895908945814,-14.739448165179958,0.2,0.011967145287920351,0.004550174677376834,-455.7323665524999,-6.0458891863460025,-1.986775950394005,-4.058380682046604,-5.546131490114476,-2.5141159760989122,0.0,-0.04014262758836099,0.024093315462076242,277.838409425,-7.955156826959318,-5.090419447886461,-4.752090567500517,-8.121520340753904,-6.710939771899792
1970-01-01 00:08:10,3.13152545945,9.460252305,-0.9276584245,-0.0221443977,-0.33078578495,-0.033168719147499984,10.2179131505,-43.8639230725,20.3015213,,0,1,0,0,2.7887793325875,9.253551495516131,-1.5672469416330164,0.010773960035459674,-0.04799773135818548,-0.07099398316956451,-18.83330607278226,-39.579163981774194,21.378769413459683,,0.913055650246239,0.6066240893417367,0.7864341547518098,0.23198637559403945,0.29010326325582686,0.12685799761776448,9.518925334087113,3.1863486312241798,4.20860200675277,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.04225564608161059,0.15762547167441676,32.0318893436,1.4908225967539295,2.3680596170412542,-2.5815408481942095,3.6866517055376145,0.5251671613114135,0.0,-0.003995618893018221,0.005828918499474034,101.2225815605,-0.64297695125655,0.1946827998576861,1.9042493037425565,-0.8283839807977182,-1.2331743270459725,0.5,-0.06849779868716135,0.25953250939379957,-14.938111038550002,1.3847635039128345,1.0491617689384305,-2.136126330130665,0.44168526752919635,1.9145716526627032,0.2,0.171859438206453,1.4948163801355374,-0.34099473900325006,0.3148700731906122,0.9275879198325548,-0.7650804912204872,-0.48315765993679116,0.4454983567107362,0.4,0.4536374561530084,1.170203647936826,-0.7686022509874999,0.37005714614387014,0.5265273279589563,0.18082139494184027,1.1914783568516358,0.16036991423494742,0.3,0.15530143210050018,0.7049558220814214,-1.0463652181115,-0.1814777544810408,-0.05565805706778637,0.10507381779618952,-0.3572611622896827,-0.28382159497692966,0.1,0.13926270723920098,0.4495374256749459,-123.04423994125001,-7.327616821044483,-13.22409446018083,-21.663984549449054,-20.782431578217697,-21.397885172982924,0.5,-0.006331980395815546,0.005413691471290373,-452.52604388,-9.521109699440032,1.7944178622072968,1.5805077115535369,1.7761215486335473,4.545799480795646,0.0,-0.0008082934178028041,0.033317871289169,283.9996109025,-18.733217130065185,-4.050052905011512,-2.1741077238170874,2.5998729340390447,4.161536206104726
1970-01-01 00:08:12,3.5653607939999996,8.7470978175,-0.8062608718500001,-0.4092680774499999,-0.19545362986249998,0.195681046225,4.35182470125,-48.02425003000001,-5.506309508025,,0,1,0,0,2.800179818698629,9.28019125914516,-1.451086080036242,-0.017672501663411288,-0.11019461866245968,-0.060983086754161295,-17.256100647419355,-40.117778347016134,20.048432381297587,,0.9266092978990044,0.6515887594947767,0.7634982851372075,0.2443080294023189,0.3218470137397224,0.13325901543507068,11.67904532457176,3.704197193564351,7.125546016397711,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-0.008683789065406285,0.2993531550115308,31.485039024900004,5.272257261870015,-3.047380941006951,3.9012726634649777,0.3665811072432602,-3.075692109196303,0.0,-0.01974442846843445,0.010617044662017194,102.06218559799999,-0.30460083251945136,-1.2352808048443649,-2.307223057128006,-2.395744347008251,0.06942424325007135,0.4,-0.2865955208555607,0.30165960244004536,-13.68158649475,0.6966168848338326,0.6673729035931979,1.9337155362608878,2.900466133000422,0.25588226948666165,0.3,-0.8183838605219463,1.3629310922684708,-1.2155821220532497,-0.5195900721534892,-0.38904145527720624,1.1791255921802446,-0.246579786392433,0.6446553928695088,0.2,1.3709829943611023,1.3237298608568688,-2.4152011228049997,0.04709053266016423,1.3696089603438477,1.1275496784051398,1.1939567484484714,-0.8258928528326235,0.2,0.18568073047705486,1.184577836367109,-0.5822051813390001,-0.22335790565441677,-0.021291570325924675,-0.42166283361606016,-0.2950991121707234,-0.04927238117162515,0.5,0.15055103395372535,1.1519949164062768,-57.2999992375,-31.19784417682169,-23.6696516613859,-13.251608552648037,-12.43668676507319,-11.304826004071183,0.5,-0.006334490087223338,0.007784563274504452,-462.791719425,-11.597814957432206,-2.7497749038544868,2.350878228703465,3.8666043764684943,4.8206885923647675,0.0,0.06762072207569124,0.2612594421493976,236.108222962975,-46.2476633999032,3.4694059035768134,22.303241326265542,18.189163620687836,13.357450582885507
1970-01-01 00:08:14,2.211800537025,9.810972976,-2.2329814912500003,-0.07265970102499998,0.279022179525,-0.043234027925,-2.93496710075,-48.34309578,-10.610046388249998,,0,1,0,0,2.788296465734113,9.203327308282258,-1.4630165125118069,-0.004581829990749999,-0.11129557413576611,-0.07021553252408064,-16.191676061487097,-40.58416852604839,18.221619390999198,,0.9046565518982137,0.5879844293062407,0.779985863853714,0.22806766411681417,0.32061760495340885,0.12074814493252896,12.290074513080757,4.2344732608014874,10.16653996633909,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-0.040048232121777175,0.12928398233515992,29.321924744024997,1.892209633162822,2.147123597956839,-2.694938627924551,-0.3379406079665537,-1.6472339877410542,0.0,0.0014497233232803944,0.0009628446452578436,102.219583287,-0.6367376715526412,-0.25756373571686453,0.5804495237892997,-0.07876022531966953,0.24105228292487668,0.4,0.0839965575643127,0.2759040030172335,-14.611041183850002,-2.2737856517746975,-1.9344319357280715,-0.7136921028567824,-0.6403754722779305,-1.4662551638125203,0.4,0.10012555242437285,0.8951111857975607,-0.9430205084282499,0.22356738355867067,0.12129534124835681,-1.4253709314645004,0.2935118637118719,0.2260005232884759,0.1,0.23822038030772988,1.254643274136789,-2.268263226475,1.4917228153972484,-0.5236075462431166,-0.8110755435084154,-0.4689865826730528,-0.8716954505601636,0.3,6.931749635054899,1.6403073906871386,-0.1956964966275,-0.17598502177116263,-0.2585213759789815,0.3212099117532189,0.20293076896075385,0.13113526838742132,0.5,0.1653250841726831,0.7602242380397876,-18.76980203360001,-56.54852299542075,-12.00790600817996,-9.852723020608332,-10.056391736518364,-8.049260163722629,0.2,-0.01724274391102538,0.007390671491431286,-474.0161132774999,2.356437774334097,10.646528291023003,4.8472793740277,3.7507010634927624,4.797486708372425,0.0,0.10789269776056264,0.3797950066775216,170.134231568725,-18.758200460155173,36.16274097670008,9.139467108030264,20.35396564665249,18.30120352190983
1970-01-01 00:08:16,1.377510452225,9.293311958,-0.925749893175,-0.30948279318925,-0.17608269857499986,-0.6998025997075,9.519433855475,-50.2205896375,-3.01850128125,,0,1,0,0,2.709214948856694,9.174794706653225,-1.374520299390839,-0.025774957405846767,-0.1358780100559274,-0.09541238516262904,-14.607713951693547,-41.336931382016125,16.409322185289522,,0.9224265767734577,0.6177426038921434,0.7436045652375879,0.22766960744371187,0.3283778830537679,0.16222033333126415,13.216316157842465,4.7914100512117095,11.760019378902264,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.056770420966812896,0.21111430069925136,26.148785820575,-4.619063046275688,-0.3064793444302234,1.5151285845568006,0.9898855150810266,2.300777315218085,0.0,0.0021705899043269893,0.012301676717492972,101.95848873424998,-0.19022681625565951,2.268955711642784,1.5401050986891782,1.226850571506942,-2.3215023764582483,0.2,0.06111667799511694,0.25930620782041397,-13.102515678625,-1.1190608572572232,1.5856793975265704,-1.2416365212893885,-1.869119297600215,-0.10817051881724296,0.3,0.5673339875457124,1.0815660978632824,-0.9117247998249998,0.3802768101939381,-0.19334190885338226,1.2820194666382339,0.30456536205975276,0.2504787028677071,0.3,-0.04820247065025883,0.7533952979159515,-2.7842468323324994,0.7513590888416452,-0.6269575238470158,0.9223604650492103,-0.3811458277285323,0.05131136711344239,0.5,-0.8291761981013215,1.3067895455434564,-0.9567109412675,-0.8050537409424037,0.06139291302856925,-0.010853627975082158,0.5823866852070761,0.5827176249080904,0.0,0.5431777577022509,1.480035880253882,21.108037054999997,-25.029199122563604,9.942991712968979,-5.680905195219864,-12.165532055455548,-15.33062717697996,0.1,-0.016738584711482526,0.0072979894523354785,-497.465380665,9.096756676754097,-0.575688932699677,6.031117048980867,6.5607979419309,5.312691705033821,0.0,0.12166142982389765,0.774681438323563,101.387931821725,48.60436669749003,4.66839318999571,25.17354802719048,10.0984844194915,15.123790589969792
1970-01-01 00:08:18,1.428254928575,2.656600570275,5.74479114545,-0.5085985473249999,0.8761568815,0.5007740129375,7.942351460249999,-7.771893501750001,-40.0357666,5.0,0,1,0,0,2.512402045976048,9.04588495331532,-1.100487331302129,-0.05581630583459676,-0.07210606808737902,-0.08018278891464517,-12.072917932895162,-40.66325147642741,13.615345124595969,5.0,1.0811885657031568,1.3563533520083975,1.4724415323355298,0.24899150077937177,0.371344396391317,0.19786058004862467,14.944972882317181,7.702511180786644,16.064088615744666,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-0.05415918827640034,0.23880986017406527,23.90715980565,-3.7667143323809356,1.5562628515431909,1.6949438168891588,-2.46575686278764,-1.0648403054012743,0.0,0.03112707928064586,0.09483101674229502,95.780685542025,-4.805122459017618,-5.736169438461793,-2.352700394772093,6.020211005579085,5.743313354534932,0.1,0.43342837062783074,1.4076669048570056,-4.9278275298750005,6.074605621072493,0.10178357009135341,-0.9800711613463009,-5.319267822786505,-5.937048375993541,0.2,0.13505431491121703,0.7771312325210183,-2.0630527690799996,-0.6710326208282783,0.1753363861970746,-0.634832284802888,-0.35268734060298895,-0.31615190529791937,0.2,-0.26622635839494757,1.2454195681790896,-1.3484644816574995,0.6396512547539656,1.853157266332365,-1.3309409540359447,-0.17604493406028326,0.17181411005114794,0.2,-1.5688289466251943,1.3339128111542777,-0.72837822445,0.5186426873365947,1.0872925971711185,0.11816489704418202,-0.757625289638323,-0.18138526437857208,0.0,-0.5284766773595252,1.0477907775383366,61.19961941249999,21.030357426999096,-41.440942945292704,-21.6805958524343,0.8936572169226813,1.7124626270552326,0.1,0.037807780642644874,0.13191585820684937,-468.91359615174997,52.88449260957883,23.749883370240312,-6.58352669928162,-23.072906930538057,-31.992437730374483,0.1,0.3268813834947578,1.2703852206302322,-4.053466797274998,49.92218293041536,3.610092193062709,19.619697696483676,41.49965447406283,45.9365494333629
1970-01-01 00:08:20,8.78515617425,-4.659547920325,3.6945047377499995,0.8628963379249999,1.484387889475,0.038272596974999996,-15.81982064375,30.22396660025,-19.7859573365,,0,1,0,0,2.6957900434873383,8.32194442765161,-0.5902503906064032,-0.03812561872903225,-0.03951534308528223,-0.050209706284241956,-10.938479510435483,-37.675643866467745,10.286912979950806,5.0,1.5552376568554673,3.1887239581943367,2.2674940372192025,0.3021056573450931,0.4927647727171074,0.25926168306678643,14.86565317578805,16.01342489247614,19.705802364625562,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-0.08363395997332398,0.4898156169849528,31.933543853425,9.683027585789382,1.9489668746813513,-4.678511923535526,-1.180649855389636,-4.516214581283075,0.0,0.0987140712055983,0.3733574604952163,73.7098695382,-13.815162402747765,6.8683990397385974,10.72936174346447,1.3356859148718927,10.058168613072802,0.0,9.348229440282642,1.4308004373898917,9.436002731299999,7.19110405114645,-9.920713655236984,-6.970333673243252,1.7461946430228084,-1.8663740660890227,0.2,0.5166860294854874,1.482964117490729,-1.20877763705675,0.7769652683104207,0.9845063487115244,0.2382000933478551,-0.37272101030875143,-1.1443560688826737,0.3,0.40620187648213424,1.1254554993314019,-0.3438217837549997,-0.1868756412563094,-1.0569748445232436,2.125987378707599,-0.48217765605733737,-2.0473701622182086,0.1,0.7985281019976366,1.0306097344277294,0.16697260071749986,1.5146737276898765,-1.8578339912242567,-0.5805144234283014,0.13634155079711702,0.5214188804955647,0.0,0.2113048972305658,0.9173243454618477,46.54685079824999,-10.192068414626679,-0.4523232548631091,18.16491377693051,2.492783040957853,22.911791780226423,0.1,0.10971275080392404,0.4183943227559231,-363.23471092799997,85.71775090665723,-32.77833376554522,-27.117920423899008,-24.53013066558733,-60.925587486375676,0.2,0.9163150861909322,0.9840933028938414,-124.01558685127499,17.242433550472455,83.45783233303915,40.74895396801148,12.533966324472624,19.682974399641797
