,acc_mobile_x,acc_mobile_y,acc_mobile_z,gyr_mobile_x,gyr_mobile_y,gyr_mobile_z,mag_mobile_x,mag_mobile_y,mag_mobile_z,prox_mobile_distance,loc_mobile_latitude,loc_mobile_longitude,loc_mobile_height,loc_mobile_velocity,loc_mobile_direction,loc_mobile_horizontalAccuracy,loc_mobile_verticalAccuracy,labelWalking,labelRunning,labelSitting,labelLunges,labelStanding,labelPushups,labelPullups,labelDance
1970-01-01 00:00:18,2.914140014333333,-9.185149383999999,2.070594177333333,0.03315043589,0.029016874744499998,-0.05727022654175,4.155639648499999,43.3898468025,-18.0346374525,,52.31852938,4.873401113,-2.182529449,0.0,121.2890625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:19,2.402878189,-9.1279433445,2.3427781674999997,-0.007353424675999998,0.0015020789572500054,-0.038704960376,3.6332015992500004,43.65181731999999,-17.5686340325,,52.31852938,4.873401113,-2.0652198790000003,0.0,135.3515625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:20,4.356790008333333,-7.431995086666667,1.4190989682000001,0.2632986947775,-0.93291876475,-0.56507228039,-8.767997742524999,38.0467300425,-20.4727325425,,52.31852938,4.873401113,-1.9863624569999998,0.0,155.0390625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:21,6.723792801,-6.432797928,-0.017064514500000016,0.18301320077499997,0.09027500254999998,0.6229218915499999,-32.513580325,29.451011657499997,-18.1899566675,,52.31852938,4.873401113,-2.204624176,0.0,252.421875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:22,2.7517776489999997,-10.166309049666667,1.9145686340733332,0.08471504365000002,0.26538045882499994,0.18666655754749997,-9.081977842375,38.948684692499995,-24.443069457500002,,52.3185316,4.8734078180000004,-2.301425934,0.4799999893,153.28125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:23,2.7174490355,-8.9876850125,2.330578537,-0.024713871975000024,-0.405445408025,0.008562378600000004,-6.494850158749999,40.06906128,-23.44419861,,52.3185316,4.8734078180000004,-2.1916847230000003,0.0,140.625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:24,3.8291871643333333,-9.698731385333334,1.4586666872333334,0.270806647875,-0.4863049425075,-0.000783661375000003,-10.503822326249999,39.055686952500004,-24.955154417499998,,52.31853332,4.873414272,-2.1204566959999998,0.23000000420000002,112.5,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:25,3.429593124,-9.497973861999998,2.080149307,-0.1718221679225,0.0892390264305,-0.053136185745,-13.55657196,37.6354064925,-26.0012969975,,52.31853592,4.873418212,-1.924716949,0.2099999934,71.3671875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:26,4.395758972333334,-9.320667572,0.7060816954333333,-0.038816202422499994,0.36424906929999995,-0.003639306874999998,-14.032485962500001,38.8071212775,-23.778869627499997,,52.31853982,4.873421229,-2.208530426,0.1700000018,41.8359375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:27,1.9448307040000001,-9.14830101,3.4805621340000004,0.31468302198250003,-0.33621038313,0.32707563049,-6.00786590575,35.8830413825,-30.796173095,,52.31853998,4.873420727,-2.056064606,0.30000001190000003,213.3984375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:28,2.713307647666667,-8.890661773333333,1.2375764466,-0.34320261051250006,0.4825279079250001,-0.13589262962499998,-6.84814453125,38.1355209325,-27.1388092025,,52.31853969,4.873419134,-1.9689674380000002,0.1599999964,244.3359375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:29,2.9011919404999995,-9.633966064500001,0.5046755216935,-0.1000506249325,-0.006815421404999994,0.021031648844999994,-2.5308380127500003,42.314079285,-21.44961548,,52.31853969,4.873419134,-1.896884918,0.0,220.4296875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:30,5.453110199,-8.427973937666666,3.177143096666667,0.23319071512500006,-0.9690959454499999,0.030985653350000003,-16.55963897875,28.32774353,-31.379928590000002,0.0,52.31854308,4.873420475,-1.840732574,0.1599999964,31.640625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:31,1.64455513005,-7.732245711999999,0.17812957765000004,-0.378239803085,0.61862991005,0.0036066881500000023,-14.726997376,37.15861511,-24.66519165,5.0,52.31854673,4.873419218,-1.90140152,0.150000006,24.2578125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:32,3.523173522666667,-9.698232421666667,1.5761224365000002,-0.22180494677499998,0.39646184885275004,0.06096031890750002,-2.0108261107,43.25074768,-18.8854980475,,52.31854673,4.873419218,-2.147129059,0.0,12.65625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:33,1.5833324430000002,-8.250393219,0.7976911926000001,0.10708465671500003,0.21469434059500003,-0.046380134272499984,-2.477569579875,42.941009522499996,-19.603164675,,52.31854338,4.873411339,-1.9845924380000002,0.2599999905,217.96875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:34,4.5027864075,-8.829239502,2.5373735045,0.096134793025,0.09891337597399999,-0.148388952025,-10.67319488425,37.945487975,-26.11517334,,52.31854338,4.873411339,-1.735691071,0.0,208.4765625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:35,3.9165055846666665,-7.884454193333333,1.1252101134666666,0.06810924285100001,-0.28344815597499995,0.24666497112499997,-17.82704162525,36.405296327500004,-24.747299194999997,,52.31854367,4.873406141999999,-1.98733902,0.18999999760000003,190.546875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:36,2.1850811004999997,-8.493712233,3.8061351015,0.14786502348,0.14250707617500002,0.1622413229275,-3.4704360963000003,34.480262755,-32.42903137,,52.31854455,4.873407735,-2.1155128480000003,0.21999999879999999,171.5625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:37,3.715872802616666,-8.548074188,4.008264770333333,-0.03445305861999999,0.34045093870750004,-0.13143958149999999,-0.6287536622500001,34.67263031,-32.551315307500005,,52.31854489,4.873411674,-2.369541168,0.2800000012,170.5078125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:38,2.130594406,-8.216339035,4.6836852265,0.17934367246,-0.02097105188725003,-0.013621538900000008,1.1581497191749999,31.4328231825,-35.368392945000004,,52.31853956,4.873415194,-2.220493317,0.200000003,172.6171875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:39,3.5742672730000002,-9.803613280333332,2.247326660266667,-0.3773754238,1.508199813075,-0.691652715225,9.149559022,37.92448806750001,-25.165008545,,52.31854342,4.873417374,-2.259311676,0.2800000012,349.453125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:40,3.619473267,-8.65313072,0.85794090255,-0.50438067315,0.6252493637,-0.07736575614999991,1.08512878475,45.7504501325,3.14579772925,,52.31855398,4.873421732,-2.3860816959999998,0.8399999737999999,9.4921875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:41,3.128095092666667,-8.847102356333332,1.7650794983000002,0.028986080317999995,0.5810409412,-0.025231167475000038,-9.9786987284,44.3403167725,8.89350891075,,52.31856094,4.873429025,-2.3221168519999997,0.8399999737999999,18.6328125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:42,2.1351599119999998,-7.818092193499999,1.28507766745,-0.009467621562500007,0.10834624617500004,-0.04000005125,-21.7407989495,39.9967269875,8.567565919,,52.31857116,4.873446627,-2.371067047,1.419999957,39.0234375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:43,2.9009674074,-9.439620208666668,1.1215177917999999,-0.03080312069499999,0.590361353,-0.13642278305000005,-20.244003295000002,40.2182464575,9.4175262445,,52.31859032,4.873467413999999,-2.4402198790000003,1.919999957,38.671875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:44,5.938750305,-11.73522148,2.4430696105000003,-0.04937535522500002,-0.13360244968,-0.36261466169999995,-19.166496275249997,40.685455322500005,11.351028443,,52.31861789,4.873497505,-2.493625641,1.919999957,35.15625,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:45,1.747965088,-8.952483217,1.2250524904000002,0.3721380681,-0.13999006012775003,-0.17463324985499995,-15.072921750749998,41.683670045,11.547943117500001,,52.31864342,4.873516699,-2.432834625,2.1900000569999998,27.0703125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:46,-0.048349456749999964,-4.504358139,1.7942438505,0.290742221285,-0.7816349229250001,0.327032148775,-10.302497862075,43.6980896,9.5531463625,,52.31864974,4.873525668,-2.47574234,2.1900000569999998,28.4765625,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:47,4.368465728666666,-10.292247162333334,1.0644364928999999,-0.03544770050750001,-0.5225376402999999,0.047907989375000036,-7.55472564725,44.491989135,9.52764892475,,52.31863709,4.873535894,-2.522983551,1.059999943,46.0546875,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:48,2.74469238295,-9.270746385,0.74597373945,0.0630540605675,0.632086843125,0.23757765796499994,-4.995780945749999,44.302780152500006,7.315322876,,52.31863382,4.873560788,-2.584873199,1.50999999,87.1875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:49,3.1726524353,-9.604477386000001,1.7315492249333335,0.10436075177499998,-0.21326586974999998,0.20313104989999994,-6.547660826,43.7136459325,9.82519531175,,52.31862887,4.873575289,-2.560276031,1.059999943,95.625,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:50,4.4529400635,-8.8939050295,1.2853022003999999,-0.31411341087824995,0.842341497525,0.09125499417500005,-8.6128616335,43.711090087500004,10.6786956775,,52.31863985,4.873601943,-2.748569489,1.50999999,62.9296875,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:51,3.3265823366666667,-8.331474608666667,2.4135809325666666,0.10621436033499998,-0.06699386245000002,0.08672665045000005,-7.06195068425,43.5919113175,9.992095950000001,,52.3186549,4.873626754,-2.67898941,1.7999999519999998,47.8125,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:52,2.632126465,-10.2654279305,0.54958213805,-0.04444771909749999,0.135937415075,0.053541809225000014,-9.105812073,43.397926330000004,10.839218139500002,,52.31864413,4.873655671,-2.797031403,1.980000019,68.203125,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:53,3.413002624666667,-8.218908691333334,1.8455621340333332,0.18675170095,-0.24023831639999998,0.27512852860000003,-7.08557891975,43.4683151225,10.349975588,,52.31863755,4.873704538,-2.901950836,2.630000114,90.3515625,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:54,3.9158569335,-11.797566830000001,1.1234138489499998,0.03504608580000006,0.011500403350000014,0.22316607825,-6.069656371,43.813934322499996,7.107788086000001,,52.31862816,4.873747453,-2.993564606,2.079999924,103.7109375,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:55,3.218207702333333,-8.172106016999999,2.1766236876666665,-0.009631697024999983,0.23779535486499997,0.15734887125000002,-5.43827819875,43.707031252499995,6.875778198500001,,52.31862024,4.873761032,-2.977695465,2.079999924,95.9765625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:56,3.466192017,-11.645483093500001,2.022294617,0.011411517850000004,0.38048089471,0.07637313000000007,-6.58094024575,43.2209320075,6.81761169425,,52.31861571,4.873773856000001,-2.9471168519999997,1.25999999,98.4375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:57,2.6157106019999996,-7.501450651666667,1.1749067688,-0.07526928933249999,0.3981874780425,-0.21910938624999998,-5.684944153749999,44.0163803075,7.39985656725,,52.31861475,4.873794895,-2.6506690980000003,1.370000005,101.25,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:58,3.282898178,-9.912387086,2.7192453005,0.055871288285000015,-0.035097003074999966,0.00956176237500006,-6.747993467875,43.4586410525,9.537170409,,52.3186158,4.8738119939999995,-2.947055817,1.370000005,96.328125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:00:59,4.221221924,-10.135123902,0.45310775755,0.14596231282500002,-0.692506969175,0.09298659193750003,-5.917869568,43.70342254500001,9.727462769999999,,52.31861622,4.87382113,-3.087070465,0.9700000286,90.703125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:00,2.811453552333333,-7.895930328333333,2.122985229333333,0.13799908293,-0.15162603555,0.24572756140000002,-7.46198272775,43.84844971,10.0610198965,,52.31862166,4.873835715,-3.0764503480000003,0.9700000286,80.859375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:01,3.3025074005,-12.414658585,1.0012678527,-0.08717377857499999,-0.017406590275000015,0.1543149082175,-6.972099303749999,43.78818511750001,10.448089599500001,,52.31862682,4.873855831,-2.939853668,1.159999967,78.046875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:02,2.322270813,-6.983527679666667,1.2021002197333335,-0.0752996951,0.29069558148249997,0.32781665035000007,-6.383125306,44.141349792499994,9.9989013655,,52.31863017,4.873881899,-3.0553321839999996,1.49000001,76.9921875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:03,2.3962170410000003,-13.21736435,2.1526734925,-0.07533097265000002,0.2551274969325,0.2169001697250001,-4.2688140869,43.9125289925,8.812255860999999,,52.31863302,4.873899081999999,-3.111728668,1.49000001,79.8046875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:04,2.2366488646,-8.718469847666666,0.9777168273333334,-0.06754770129999997,0.20923423024,0.015205532249999931,-5.27578735475,44.0752792375,8.688476561,,52.31863202,4.873914085,-2.890293121,1.080000043,84.0234375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:05,3.4949322509000003,-9.0314689635,2.23021225,-0.15416335307499995,0.33926299133750004,-0.06341186175000008,-3.998390197,44.34566498,9.415634154000001,,52.31863294,4.873922216,-2.906467438,0.9800000191,89.6484375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:06,3.143313446,-10.868698424666666,1.2516970823933333,0.0788100772,0.10461907827499994,-0.15876242525000006,-4.617500305,44.11793518,10.17289733925,,52.31863042,4.873935208,-2.795383453,1.080000043,99.140625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:07,1.1653266905000002,-6.0260936735,1.751283188,0.16496759466,-0.25162711747500005,-0.29977379735000004,-4.888328551100001,44.3455505375,8.70481872675,,52.31862791,4.873960102,-2.760471344,1.679999948,102.65625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:08,4.5705455016666665,-12.186358336666666,1.6750167845333335,0.0023164013324999625,0.010667428374999954,-0.1253971085,-4.38331604025,44.4703521725,8.94013976975,,52.31862527,4.873982733,-2.804904938,1.679999948,103.7109375,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:09,1.5890206146,-7.0967422485,0.9178163911250001,-0.007001662157500026,-0.11893848886250002,0.052873345040000054,-5.2442092875,43.860664365,9.3361511225,,52.31862472,4.873993462,-2.7518043519999997,1.4600000380000002,100.8984375,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:10,3.4929364013333335,-10.587383423333334,2.0048309328666667,0.011610623450000024,-0.08162781597499998,0.17780004437500008,-4.175849913999999,43.94426727249999,7.780181885249999,,52.31862606,4.874001257,-2.7391090389999997,0.8600000143000001,96.6796875,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:11,2.133213959,-9.419087906,2.2555096435,-0.037455268175,-0.004235086955000009,-0.07404378085000002,-6.123573303500001,43.817741395,8.2550811775,,52.31863784,4.874015003,-2.57138443,0.8600000143000001,71.015625,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:12,2.605980835,-8.772108305333333,0.9653425597333333,-0.06669207662500004,0.3369969949750001,0.11424499749999995,-7.407386779765,43.307495115,8.63504028325,,52.31865356,4.874016261,-2.556064606,1.00999999,52.3828125,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:13,4.5696972655,-10.354492721,1.8973045349,0.06749038397499998,0.19355725127499995,-0.18059349075000009,-4.656555176,43.718521115,7.677825929000001,,52.31866864,4.8740297560000005,-2.4343605040000003,1.429999948,47.109375,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:14,1.0506651307466666,-8.566635591333332,1.5264756775666666,0.140054590975,-0.327199354825,-0.2958898545,-4.666328430999999,43.652503967499996,8.267807007000002,,52.31866806,4.874035455,-2.3796730040000003,1.00999999,61.875,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:15,5.5410273740000004,-9.202188949500002,2.1058957674,0.08310247950000002,0.11018352202499998,-0.35938730825,-4.844230650500001,44.152389525,6.82466125475,,52.31866131,4.874051381,-2.263645172,0.9599999785,88.59375,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:16,2.268283081,-8.603808287666666,2.6106710816666667,0.12119261912499996,-0.262749411175,-0.20134976509999997,-7.935264588499999,43.255889894999996,4.81555175775,,52.31865125,4.874070575,-2.279819489,0.9599999785,115.3125,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:17,4.1040156555,-9.837168501499999,1.6515156555,-0.013380497579999984,0.005841948200000002,0.08767811945000004,-9.292343139999998,43.08267975,5.4282073975,,52.31863625,4.874084154,-2.1873512269999997,0.9599999785,123.046875,30.0,30.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:18,3.6181260683333334,-9.309091644666667,1.4722883607333335,0.0513921827,-0.24719738212500003,0.033138876794999994,-7.409927369249999,43.990081787499996,6.552474975475,,52.31862355,4.874089351,-1.98923111,0.9599999785,123.75,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:19,2.311642914,-10.428139571,1.556089096,0.006987283005000008,-0.158664952975,0.10136573762500006,-7.287315366,43.9068145725,6.57493591325,,52.31861856,4.874088848,-1.885959625,0.6700000167,116.3671875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:20,4.544549560333333,-9.542156983,1.12890243536,-0.074677698325,0.14166981730000006,0.07442669587499995,-6.281814575,43.9156417825,6.4657745362,,52.31861307,4.874095051,-1.868198395,0.6700000167,90.0,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:21,2.9021649170000003,-8.633072435,1.35430870055,0.02136076426500002,0.22969123714999995,0.142138570375,-5.451309203999999,44.00052643,5.4035339353,,52.31860938,4.874120113,-1.774082184,0.9100000262000001,77.34375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:22,4.348756714,-9.2571995545,2.5816813659999998,-0.004814838979999989,-0.027808845050000086,0.07786160719999996,-3.4045562755000005,44.326988220000004,5.120269775600001,,52.3186067,4.874149701,-1.513156891,1.4500000480000002,79.453125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:23,1.891716156,-8.882029723,1.557411346733333,-0.022320542400000008,0.16793018577500002,0.023840576500000044,-3.206665038075001,44.2823104875,3.714416504,,52.31860691,4.8741688110000005,-1.332248688,1.4500000480000002,72.0703125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:24,4.650604018999999,-11.36833443,2.18320999125,0.035100007012925004,-0.025271698699999956,0.02512034774999994,-4.7259750365,44.0047607425,3.57783508325,,52.31860511,4.874180965,-1.225193024,1.059999943,66.4453125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:25,3.1192634583333336,-8.087332306,1.8108343506666669,0.10127001255,-0.004445925175000115,0.08135795599999984,-4.032608034500001,44.743507387499996,4.0295410156725,,52.31860679,4.874195801,-1.04593277,1.059999943,64.6875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:26,3.570525055,-9.621541899,0.8416248322385,-0.036261873274999995,0.3142273166,-0.18106067199999987,-2.85340118375,44.7908782975,4.90914916975,,52.31860813,4.874215834,-0.9187965393,1.019999981,73.828125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:27,3.418541107333333,-9.266979216,1.9697039795333335,-0.007922355175000007,-0.32257923117500004,0.030643477975,-2.0485076899999997,45.071998595,2.166976928825,,52.31860775,4.874244919,-0.9025001526,1.370000005,86.484375,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:28,1.862576752,-7.667879561,2.1179457095,0.128332870085,-0.29698370206999997,0.19665663145000004,2.094535826500001,45.6639328025,-1.1144561769,,52.3186044,4.87427434,-0.6981544495,1.370000005,91.0546875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:29,3.532953186,-8.895102539333335,1.8973045349666666,0.07198867574250004,-0.62623544135,0.10903425987499998,2.855178834175001,45.0683135975,-8.570220948500001,,52.31860092,4.874296468,-0.5641822814999999,0.9300000072,88.9453125,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:30,2.29008773815,-6.767950974,2.1054467012,0.10023371127500003,-0.07115235927499991,0.3057128323,0.48547363259749976,42.555671695,-18.65322876,,52.3186,4.874315243,-0.49911880490000005,0.8199999928,67.5,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:31,4.430037689333333,-9.673583677666667,1.9553338623333334,0.01463057101500001,-0.09841275967500002,0.05968726063500007,0.5153350812499999,42.238601685000006,-19.1024780275,,52.31860448,4.874327648,-0.4423561096,0.8199999928,14.765625,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:32,1.8137033845,-7.35046463,1.4022839354999999,-0.06641335783249999,-0.018861711000000003,0.21729348597499998,-1.6026153572500001,41.4290084825,-20.6785125725,,52.31861052,4.874332678,-0.4352760315,0.9200000167,336.796875,10.0,10.0,1,0,0,0,0,0,0,0
1970-01-01 00:01:33,2.9844438173333336,-10.736523285333334,1.5910913085666667,0.0682901144125,-0.010955465874999987,0.2200205782525001,-1.6686859127499998,41.1489563,-21.2652282725,,52.31861798,4.874331001,-0.45413589479999994,1.1399999859999999,321.6796875,10.0,10.0,1,0,0,0,0,0,0,0
