Time;x;y;z
6.434363909E2;-4.755554199E0;3.914604187E1;-2.110925293E1
6.436865129E2;-3.279415894E1;3.231065369E1;6.636169434E0
6.439368789E2;-1.165069580E1;4.045610046E1;-1.427893066E1
6.441870009E2;-1.421859741E1;4.157875061E1;-8.933776855E0
6.444373545E2;-3.082360840E1;3.344090271E1;-7.883605957E0
6.446874455E2;-6.296691895E0;4.001249695E1;-1.907958984E1
6.449378115E2;-3.106875610E1;3.447398376E1;-2.035217285E0
6.451879335E2;-2.390310669E1;3.635966492E1;-1.394970703E1
6.454382817E2;-1.003637695E1;4.090681458E1;-1.443530273E1
6.456884037E2;-3.305154419E1;3.227757263E1;-2.393310547E0
6.459387387E2;-8.363403320E0;4.043778992E1;-1.574371338E1
6.461888607E2;-1.953341675E1;3.959202576E1;-6.406127930E0
6.464392444E2;-3.142791748E1;3.172898865E1;-9.055786133E0
6.466893664E2;-1.059091187E1;3.876216125E1;-1.867828369E1
6.469397324E2;-3.192422485E1;3.168562317E1;6.607910156E0
6.471898244E2;-1.654815674E1;3.969520569E1;-9.319946289E0
6.474401731E2;-1.218817139E1;4.117509460E1;-9.646057129E0
6.476902951E2;-3.436004639E1;3.068745422E1;-4.116455078E0
6.479406611E2;-9.923126221E0;3.930918884E1;-1.744995117E1
6.481907831E2;-2.752059937E1;3.604112244E1;-2.804077148E0
6.484411339E2;-2.168206787E1;3.741630554E1;-1.136822510E1
6.486912559E2;-8.904083252E0;3.843547058E1;-1.936407471E1
6.489416219E2;-3.350598145E1;3.138029480E1;2.744689941E0
6.491917439E2;-1.070950317E1;3.998146057E1;-1.462872314E1
6.494420869E2;-1.722137451E1;3.929560852E1;-1.104089355E1
6.496921789E2;-3.279382324E1;3.143522644E1;-8.820312500E0
6.499425449E2;-6.544738770E0;4.029566956E1;-1.954858398E1
6.501926669E2;-3.242639160E1;3.513954163E1;6.651000977E-1
6.504430210E2;-1.899511719E1;3.923619080E1;-1.595410156E1
6.506931430E2;-9.820434570E0;4.114491272E1;-1.797241211E1
6.509434790E2;-3.377127075E1;3.234532166E1;-8.941345215E0
6.511936010E2;-8.855163574E0;3.837150574E1;-2.361907959E1
6.514439688E2;-2.603344727E1;3.708253479E1;-8.783752441E0
6.516940908E2;-3.043582153E1;3.329670715E1;-1.154449463E1
6.519444578E2;-8.324066162E0;3.926521301E1;-2.063861084E1
6.521945488E2;-3.403533936E1;3.191844177E1;4.453918457E0
6.524449252E2;-1.487261963E1;4.013053894E1;-1.468768311E1
6.526950482E2;-1.842605591E1;4.014735413E1;-1.099591064E1
6.529454142E2;-3.389733887E1;3.100349426E1;-1.028057861E1
6.531955362E2;-8.981140137E0;4.173762512E1;-1.560491943E1
6.534458547E2;-3.179882812E1;3.483833313E1;4.515380859E-1
6.536959767E2;-2.489233398E1;3.749491882E1;-1.204998779E1
6.539463427E2;-8.225921631E0;4.239521790E1;-1.418707275E1
6.541964647E2;-3.477282715E1;3.336729431E1;6.171264648E-1
6.544468246E2;-1.208538818E1;4.190837097E1;-1.486090088E1
6.546969466E2;-1.546914673E1;4.247615051E1;-9.611572266E0
6.549472826E2;-3.038406372E1;3.634696960E1;-7.596069336E0
6.551974046E2;-3.903533936E0;4.155946350E1;-2.022161865E1
6.554477874E2;-3.172412109E1;3.541960144E1;9.983520508E-1
6.556979094E2;-2.430700684E1;3.793467712E1;-1.288806152E1
