Time,x,y,z
2.671436066E3,2.795646787E-1,-2.761851549E-1,4.799830914E-1
2.671686341E3,-2.390284240E-1,-2.256428003E-1,-1.394974291E-1
2.671936585E3,1.143658012E-1,9.093865752E-2,-5.585727096E-2
2.672186829E3,2.879853919E-2,-1.366424561E-1,-4.709139839E-2
2.672437088E3,-6.519554183E-3,-1.981062070E-2,-2.893715352E-2
2.672687332E3,-3.020959720E-2,-2.732348740E-1,6.962288171E-3
2.672937576E3,9.698402137E-3,1.164396778E-1,2.293326519E-2
2.673187821E3,7.564515807E-3,1.855763420E-2,8.923481405E-2
2.673438053E3,-1.405715477E-2,-7.434868068E-2,9.227796644E-2
2.673688297E3,8.842517622E-3,4.521182179E-2,-4.200361669E-3
2.673938541E3,-3.156179190E-2,1.762870885E-2,-1.165185682E-2
2.674188785E3,-1.881563477E-2,7.685706764E-2,-4.622759297E-3
2.674439033E3,-3.062494472E-2,-9.033013135E-2,2.639557235E-2
2.674689277E3,2.330076508E-2,-4.174631089E-2,-6.078857929E-2
2.674939521E3,-1.825387031E-2,9.887931868E-3,-1.842269674E-2
2.675189766E3,-4.438560456E-2,-5.583435670E-2,4.802343994E-2
2.675439981E3,-6.603846550E-1,1.658689380E0,-5.837897062E-1
2.675690225E3,-3.996640816E-2,4.969999567E-2,8.316999301E-3
2.675940469E3,1.307395995E-1,-3.261367679E-1,-7.874067873E-2
2.676190744E3,5.960774422E-1,-9.146770239E-1,2.678480148E-1
2.676441003E3,-2.852245271E-1,7.173997164E-1,2.031159028E-2
2.676691247E3,9.228297323E-2,-5.717644934E-3,-5.040591955E-2
2.676941491E3,1.452906281E-1,5.361526012E-1,2.046668343E-2
2.677191735E3,-9.111771360E-3,-1.006486267E-1,1.028033793E-1
2.677441964E3,3.627590537E-1,-4.845781028E-1,3.263211846E-1
2.677692209E3,-8.540312946E-2,-1.096982718E0,1.682318896E-1
2.677942453E3,6.851152778E-1,3.576170504E-1,-2.499330789E-2
2.678192697E3,-8.671942353E-1,-1.591164231E0,-3.054224849E-1
2.678442931E3,9.362275898E-2,-9.999033809E-2,-3.035470471E-2
2.678693175E3,-3.758314997E-2,-7.462230325E-2,5.964086205E-2
2.678943419E3,8.909703046E-2,-1.263136975E-2,3.918671608E-2
2.679193663E3,2.653133869E-2,2.560381033E-2,-6.740087271E-2
2.679443923E3,-6.236220524E-2,-1.732200980E-1,5.334299058E-3
2.679694167E3,2.700042725E-2,-1.802884042E-2,2.931264788E-2
2.679944411E3,-1.940872148E-2,-1.547632962E-1,-1.363484748E-2
2.680194655E3,-9.044145793E-2,-1.798869967E-1,-6.627806276E-2
2.680444872E3,-7.810309529E-2,-7.013899088E-2,-2.522068098E-2
2.680695116E3,-1.246085670E-2,-1.729130000E-1,6.611351669E-2
2.680945391E3,5.562855303E-2,5.503051914E-3,4.325559363E-2
2.681195635E3,1.906900108E-2,2.272737771E-2,9.256193042E-2
2.681445894E3,3.302646801E-2,-1.208963990E-1,1.004765630E-1
2.681696138E3,-1.595790125E-2,-5.075260252E-2,1.037719846E-2
2.681946382E3,-3.039506078E-2,-3.367993981E-2,4.703994840E-3
2.682196627E3,6.794844568E-2,3.555466980E-2,-1.604849845E-2
2.682446871E3,4.126208276E-2,9.131114930E-4,-3.811511211E-3
2.682697115E3,3.659813479E-2,1.242536753E-1,-4.666044936E-2
2.682947359E3,1.049553975E-2,2.716506831E-2,-3.433540463E-3
2.683197603E3,1.409427077E-2,-5.343291909E-2,6.627864391E-2
2.683447840E3,1.121507119E-2,-3.953173757E-2,9.510737658E-2
2.683698084E3,-1.288440824E-2,5.087129027E-2,2.413476445E-2
2.683948329E3,1.643401384E-2,-9.103333950E-2,4.288035259E-2
2.684198573E3,2.998066321E-2,-7.973778062E-3,2.693686262E-2
2.684448802E3,4.546306096E-3,1.017873548E-2,-4.504686221E-2
2.684699046E3,4.476030543E-2,1.077359989E-1,-1.382471249E-2
2.684949290E3,-3.396789543E-3,-9.535793215E-2,-1.989587769E-2
2.685199534E3,2.013389394E-2,-3.637867793E-2,-4.388494417E-2
2.685449799E3,-1.831464097E-2,-9.529690444E-2,-2.786110342E-1
2.685700043E3,7.146678567E-1,-5.757616162E-1,4.712189436E-1
2.685950287E3,5.053590536E-1,-1.753556013E0,9.193708897E-1
2.686200531E3,3.556211665E-2,-9.671296924E-2,2.451693416E-1
2.686450794E3,-9.232271463E-2,4.952647090E-1,-3.498544395E-1
2.686701038E3,2.246445864E-1,7.731489092E-2,-1.553627253E-1
2.686951282E3,-4.258994013E-2,2.708832622E-1,-4.137358069E-2
2.687201526E3,-1.261199825E-3,-1.604188979E-2,2.854910120E-2
2.687451758E3,-8.579941094E-2,1.349598467E-1,6.764614582E-2
2.687702002E3,-1.047036424E-1,4.423147812E-2,-1.106974017E-2
2.687952246E3,1.656797156E-2,2.667165399E-1,2.754800022E-2
2.688202490E3,6.820320338E-2,-4.227512330E-2,-7.273572683E-2
2.688452718E3,5.751684681E-2,-2.912784368E-2,-2.353806049E-2
2.688702962E3,-1.941068769E-1,8.787688613E-2,2.763634548E-3
2.688953206E3,-2.746697143E-2,1.895460114E-2,-1.461695880E-3
2.689203450E3,-1.311617345E-1,3.573953509E-1,-4.515121132E-2
2.689453684E3,2.897712961E-2,-1.764637083E-1,1.222601980E-1
2.689703928E3,4.224238917E-2,-4.702186584E-1,1.450845450E-1
2.689954172E3,-8.650822565E-4,1.218172628E-2,-2.005714476E-1
2.690204417E3,4.965876043E-2,-4.555184245E-1,6.594103575E-2
2.690454709E3,-2.166303396E-1,2.558429241E-1,-1.133337170E-1
2.690704953E3,2.054413259E-1,-4.119080007E-1,-1.075775698E-1
2.690955198E3,5.724456534E-2,8.470259309E-1,3.568618000E-2
2.691205442E3,3.827618957E-1,-3.645599186E-1,-6.289746612E-2
2.691455670E3,-4.078057408E-1,7.764003873E-1,-3.541636169E-1
