Time;x;y;z
2.910693300E1;-1.972095686E0;-1.146331426E0;6.920156336E-1
2.935717800E1;4.222645721E-1;-3.948098481E-1;-3.386473417E-2
2.960739100E1;-7.587387961E-1;2.492627102E-1;-3.850449979E-1
2.985760525E1;-1.497656408E0;-5.590002483E-1;-9.016324675E-1
3.010784925E1;-4.920812041E-2;-9.915649831E-1;-3.520222628E-1
3.035806325E1;2.539514755E0;1.762558959E0;-4.319517127E0
3.060830725E1;4.202757586E0;-8.199632370E-1;2.130022548E0
3.085851012E1;-3.155727085E0;6.355198359E-1;1.053896302E-1
3.110875412E1;8.959592065E-1;-1.065246917E0;9.745566022E-1
3.135896812E1;1.114927200E0;2.282564710E0;-1.268696693E0
3.160921212E1;2.078615290E0;8.657785106E-1;-2.579524328E0
3.185940829E1;2.186977352E0;-1.279238053E0;1.180773865E0
3.210962129E1;-3.347085403E0;-1.084210607E0;-2.005586783E0
3.235986629E1;2.653661175E0;3.844602764E-2;8.477012587E-1
3.261007929E1;-7.535979241E-2;7.115669686E-1;5.220622176E-1
3.286033300E1;5.812108970E-1;1.021988046E-1;1.779214752E0
3.311054700E1;-1.338106651E0;1.144119424E0;5.007064319E-1
3.336079100E1;-1.894120141E0;1.185637579E0;-1.180891979E-1
3.361100500E1;1.140809315E0;8.539893544E-1;-1.198790306E0
3.386123237E1;-1.916927206E0;-1.690477992E0;3.181084120E-1
3.411144637E1;1.999982811E0;5.414346278E-1;-7.785795683E-1
3.436169037E1;-1.116390758E0;3.304553926E-2;2.042107322E0
3.461190338E1;3.461785555E-1;7.942682326E-2;1.087677421E0
3.486212937E1;-6.606909299E-1;-3.399863541E-1;1.964315965E0
3.511234337E1;-4.617967200E-1;1.613726270E-1;2.448217499E-1
3.536258737E1;1.026473445E0;8.171454638E-1;9.904452413E-1
3.561280137E1;1.022986751E0;5.855752587E-2;1.163211168E0
3.586302604E1;-1.459824923E0;-6.900462914E-1;-1.579990175E0
3.611327104E1;5.029336363E-2;-9.091455549E-1;-1.038473686E0
3.636348404E1;2.728629497E-1;2.246334193E0;-1.625586762E0
3.661372804E1;4.274928600E-1;1.726860538E0;-5.762395942E-1
3.686392529E1;-1.522433692E0;1.749844773E0;-2.081117606E-1
3.711416929E1;-9.608159378E-1;-2.908755898E-2;1.171549298E0
3.736438329E1;1.980277694E0;-2.704103351E-1;-2.761686730E-1
3.761462729E1;-6.681414521E-1;4.099529672E-1;-9.636749339E-1
3.786485350E1;-1.932263868E0;-9.284021902E-1;-4.616382605E-1
3.811509850E1;-1.607772635E0;-5.332695758E-1;-6.375996906E-1
3.836531150E1;-9.181181073E-2;8.531929636E-1;1.997784258E0
3.861555550E1;4.221330097E-1;1.050534153E0;7.721692657E-1
3.886575229E1;1.378240185E0;1.087673328E0;2.129976940E-1
3.911599629E1;-2.054917695E0;-2.074228417E0;-7.958721238E-1
3.936621029E1;-3.014175349E0;-9.549099576E-1;2.522858961E0
3.961645429E1;8.135785453E0;1.334328765E-1;-1.500086803E0
3.986665237E1;1.639455773E0;-2.391457407E0;-4.996995998E0
4.011689637E1;-1.389157813E0;-7.478466028E-1;-1.880687333E0
4.036710937E1;1.065876662E0;1.103578339E0;-2.707898194E-1
4.061732337E1;2.317947966E0;2.915466163E0;-4.141997999E-1
4.086756450E1;2.747615991E0;-5.829707919E0;-1.085295850E0
4.111777850E1;-1.970127513E0;4.247906277E0;-1.821234013E0
4.136802250E1;1.635980773E-1;-3.375658992E0;2.138853014E-2
4.161823550E1;1.269369999E0;2.399686779E0;-1.165358266E0
4.186847367E1;2.117578796E0;-2.370909707E0;-5.802273953E-1
4.211868667E1;-3.575778193E0;3.389043853E0;-1.821963161E0
4.236893067E1;-1.674745474E0;-1.878396978E0;3.392262161E-2
4.261914467E1;-3.057802887E0;3.847721668E0;2.711529315E-1
4.286937337E1;4.548078648E0;-4.629521298E0;-1.639689662E0
4.311961737E1;-2.978571653E0;3.960975804E0;-2.097593890E0
4.336983037E1;-6.931593490E-1;-3.324269568E0;4.948504454E-1
4.362007537E1;-1.136888757E-1;2.564830275E0;-3.683570445E-1
4.387027912E1;3.513132294E0;-5.280002990E0;-2.211609918E0
4.412052312E1;-3.952937636E0;-6.493286204E-1;-2.230553727E0
4.437073712E1;5.713147768E0;-2.170679408E0;2.434875323E0
4.462098112E1;2.699961183E0;-3.320056064E0;1.659752043E0
4.487119537E1;-3.149317367E0;-2.078227912E0;1.746551621E0
4.512140837E1;-1.690047053E0;-3.675739853E0;-9.600081450E-1
4.537165237E1;-1.738076959E0;6.448073779E0;-9.590240586E-1
4.562186637E1;5.112901261E0;-5.286824352E0;-4.987289035E-1
4.587209492E1;-3.053347894E0;4.936406565E0;9.530493736E-2
4.612230892E1;1.041817709E0;-3.606373749E0;2.402336737E0
4.637255292E1;1.891295351E0;2.174424550E0;-1.725140287E0
4.662276692E1;1.256341526E0;-2.754970618E0;-1.073851680E0
4.687299050E1;-8.479544431E-1;-2.291379973E0;-5.780937463E-1
4.712323450E1;-1.884030186E0;1.176889560E0;9.648701048E-1
4.737344850E1;2.728491795E0;-1.294478821E0;1.607932849E0
4.762369250E1;-1.692133924E0;-4.780397004E-1;1.735103942E0
4.787389125E1;1.104831398E-1;-2.430281750E0;-3.083944327E-1
4.812410425E1;-3.443785486E0;4.663533382E0;1.042909968E0
4.837434825E1;4.815691967E0;-6.191909015E-1;3.373650473E-1
4.862456225E1;-1.456079197E0;3.793925530E0;1.201661289E-2
4.887478917E1;-7.267054099E-1;-4.160850592E0;7.433629578E-1
4.912500317E1;-2.295058456E-1;4.887260717E0;-7.753466427E-1
4.937524717E1;3.906039751E0;-1.983884842E0;2.010951018E-1
4.962546117E1;-4.063011471E0;4.408918131E0;6.938042969E-1
4.987568050E1;-2.562898940E-1;-1.484091160E0;7.199138689E-1
5.012592450E1;-3.926289536E0;2.784066948E0;1.162459801E0
5.037613850E1;1.585253838E0;-1.500959793E0;-4.173087645E-1
5.062638250E1;-4.444039432E0;4.607229958E0;-7.015922034E-1
5.087659537E1;9.674060422E-1;-1.742105983E0;2.139361721E-1
5.112680837E1;-1.113274485E0;2.436231877E0;9.961030072E-1
5.137705337E1;3.587899764E0;-4.355757585E0;-4.658967876E-1
5.162726637E1;-2.463124098E0;3.655687412E0;-9.071545780E-1
5.187748829E1;2.778690434E-1;-4.436211179E0;-6.247574508E-2
5.212770229E1;-1.159916847E0;3.477633848E0;-6.900650024E-1
5.237794629E1;2.911376621E0;-4.239682753E0;-5.982847667E-1
5.262816029E1;-1.533111585E0;2.294781883E0;-1.047214689E0
5.287837150E1;-1.109503908E0;-1.665512720E0;-1.380980775E0
5.312861550E1;9.378203005E-1;3.816283529E0;-5.045691025E-1
5.337882950E1;3.422731709E0;-2.411042072E0;1.266455455E0
5.362907350E1;-2.718241333E0;3.305547368E0;5.333596230E-1
5.387929654E1;-3.724699759E-1;-5.143375195E0;2.301206803E-1
5.412950954E1;4.684812570E-1;2.554853756E0;1.043570119E-1
5.437975454E1;3.449933833E0;-3.180064366E0;-1.352838126E0
5.462996754E1;-3.135622603E0;1.207093937E0;-8.822746754E-1
5.488021792E1;-7.475501490E-1;-1.233892896E0;1.731000366E0
5.513043192E1;-3.200988042E-1;1.063866389E0;1.688104023E0
5.538064592E1;3.485710022E0;-2.035045640E0;-1.098721642E0
5.563088992E1;-2.107713082E0;1.254980879E0;-1.021257144E0
5.588109025E1;-1.019494793E0;-3.581086296E-1;1.816273820E0
5.613133525E1;1.898955204E0;5.197823882E-1;1.296048213E0
5.638154825E1;1.864915346E0;-3.499849759E0;-3.443518853E-1
5.663179225E1;-3.930872583E0;2.655553919E-1;-1.706616307E0
5.688198812E1;-3.929375696E-1;-9.088602108E-1;1.395688861E0
5.713220212E1;2.533405292E0;9.908545464E-1;1.153665588E0
5.738244612E1;2.426963455E0;-3.677484078E0;-1.024995269E0
5.763265912E1;-3.390665286E0;-5.273703200E-1;-6.554395455E-1
5.788291550E1;2.028750528E0;-1.080066100E0;4.916490948E-1
5.813312950E1;2.350444745E0;-2.256371523E0;2.619092436E0
5.838334350E1;2.424352089E-1;-3.439776635E0;1.038921583E-1
5.863358750E1;-2.674301847E0;-2.170867104E0;-1.544423901E0
5.888377204E1;7.241431600E-1;4.072807896E-1;4.942651391E-1
5.913401704E1;3.846693143E0;-2.187870807E0;1.766260246E0
5.938423004E1;-1.087737940E0;-1.029637374E0;7.658057410E-1
5.963444404E1;-1.753892800E0;-2.161593420E0;-9.637182033E-1
5.988470350E1;-9.143288192E-1;2.034704747E0;3.650182843E-1
6.013491750E1;4.364629273E0;-4.409630907E-1;8.034495306E-1
6.038516150E1;-3.141019583E0;-9.840630054E-1;1.041598438E0
6.063537450E1;-1.348524635E0;-2.107921827E0;-2.100480661E0
6.088556854E1;-4.789787632E0;1.908837583E0;1.907269945E0
6.113581254E1;5.750844183E0;1.443911433E-2;-1.355703846E0
6.138602654E1;-2.022177380E0;1.668094851E0;5.345641494E-1
6.163627054E1;-1.006819784E0;-3.108807857E0;-3.471936321E-1
6.188648904E1;-3.791802114E0;2.330346403E0;1.980633205E0
6.213673304E1;5.030699934E0;-5.176949322E-1;-5.625459999E-1
6.238694604E1;-1.473367659E0;1.890609473E0;9.855517066E-1
6.263716004E1;-1.205763695E0;-2.810218620E0;-1.781868804E-1
6.288740542E1;-2.371166692E0;3.320919113E0;2.758225179E-1
6.313761942E1;4.468455358E0;-6.800229943E-1;-1.593565071E-1
6.338786342E1;-1.462036632E0;2.747017820E0;6.625538528E-2
6.363807642E1;-1.119087494E0;-4.858019376E0;-3.547798097E-2
6.388826367E1;-1.627245325E0;3.134856033E0;1.052036303E0
6.413850767E1;2.366892962E0;-3.382558122E0;-2.758201790E-1
6.438872167E1;-3.171425982E0;1.647417927E0;-1.364247213E0
6.463896567E1;1.557166738E0;9.394487500E-2;2.537477585E0
6.488920087E1;1.585492989E0;-7.738813305E-1;2.653571713E-1
6.513944487E1;2.227472537E0;-2.344710088E0;-4.644928712E-1
6.538965787E1;-3.404461207E0;1.163587729E0;-1.744241971E0
6.563987187E1;1.400724483E0;7.090935963E-1;2.600676631E0
6.589009625E1;1.029790863E0;-2.810037357E-1;1.191221085E0
6.614031025E1;2.161065124E0;-3.503927608E0;-8.628993416E-1
6.639055425E1;-3.046274809E0;5.014613074E-1;-1.561962624E0
6.664076725E1;2.634817938E0;-3.925750422E-1;6.480053955E-1
6.689099487E1;1.744893643E0;-8.633905077E-1;1.880886138E0
6.714123887E1;2.283396184E-1;-5.190318396E0;-1.422288430E-1
6.739145287E1;-2.459047127E0;-7.333800066E-1;-2.054620364E0
6.764169687E1;-2.072168443E-1;-1.666737127E-1;3.631191087E-1
6.789189550E1;3.896003882E0;-8.841533858E-1;8.425592172E-1
6.814213950E1;-1.854008827E0;-4.063932992E0;7.053320825E-1
6.839235250E1;-2.264956990E0;-2.704900911E0;-1.768711984E0
6.864256650E1;-8.497176710E-1;2.037044803E0;8.637156129E-2
6.889279967E1;4.845879680E0;-1.761318179E0;9.935600531E-1
6.914301367E1;-2.114839084E0;-4.275484085E-2;6.421616882E-1
6.939325767E1;-1.654610002E0;-2.860033389E0;-6.522908199E-1
6.964347167E1;-3.000712720E0;2.351622666E0;1.447862982E0
6.989366925E1;5.305909663E0;-6.835184598E-1;-9.139315009E-1
7.014391325E1;-1.247213438E0;2.575640023E0;2.636568010E-1
7.039412725E1;-1.996237670E0;-2.680084743E0;6.522142214E-1
7.064437125E1;-1.363041809E0;4.202505571E0;-9.113522941E-1
7.089460175E1;4.853386335E0;-1.281544780E0;-1.045738267E0
7.114484575E1;-2.280478424E0;2.475759054E0;-1.207742393E-2
7.139505875E1;-1.172125833E0;-3.139267173E0;7.459994674E-2
7.164527275E1;-9.779418477E-1;3.379188956E0;1.392356533E-1
7.189549387E1;6.098889170E0;-1.978875532E0;-2.182070369E0
7.214570787E1;-3.539734494E0;1.769251682E0;-8.150907522E-1
7.239595187E1;-4.374120766E-1;-2.044163203E0;1.671616044E0
7.264616587E1;-1.249382462E0;3.205309135E-1;1.740972208E0
7.289642862E1;4.049205318E0;-1.732749853E0;-1.447653651E0
7.314664162E1;-3.558104107E0;-1.267167646E-1;-1.410802744E0
7.339685562E1;-5.943203545E-1;-4.263947529E-1;1.987011348E0
7.364709962E1;1.624806159E0;-5.020255637E-1;2.742649950E0
7.389729450E1;1.912606114E0;-4.839719346E0;-7.878772259E-2
7.414753850E1;-3.467229313E0;-1.324090290E-1;-1.741650485E0
7.439775250E1;1.972256484E0;-3.209729630E-1;9.582200664E-1
7.464796550E1;1.991053528E0;-1.484092330E0;1.843848120E0
7.489820200E1;-6.902684855E-1;-5.980445631E0;6.444801092E-1
7.514841600E1;-3.208597609E0;-3.962470937E-1;-1.249706106E0
7.539866000E1;1.620012612E0;-4.710978860E-1;3.919213235E-1
7.564887400E1;5.594629385E0;-1.739610976E-1;-6.337001824E-1
7.589911700E1;2.989523488E-1;-5.528493868E0;-1.214168483E-1
7.614933000E1;-3.582210131E0;-2.054970027E0;-5.019249916E-3
7.639954400E1;8.380732334E-1;-4.583608961E-1;-4.052787030E-1
7.664978800E1;6.024054165E0;6.515207416E-1;-2.698238009E0
7.689999625E1;-1.366096395E0;-4.718657423E0;3.504680729E-1
7.715024025E1;-3.011294426E0;-2.886896083E0;-5.346810937E-1
7.740045425E1;-1.258332503E0;5.933771986E-1;5.473233587E-1
7.765069825E1;5.248872414E0;5.392302275E-1;-2.695664649E0
7.790089187E1;-9.965789706E-1;-9.547871661E-1;3.863132590E-1
7.815110587E1;-1.930450646E0;-2.953229236E0;-6.902158606E-1
7.840134987E1;-1.384741996E0;2.777202317E0;3.436396945E-1
7.865156387E1;5.287827149E0;1.069923520E-1;-1.871301382E0
7.890182104E1;-2.129862627E0;1.960988899E0;6.924389720E-1
7.915203504E1;-2.140186179E0;-2.090762004E0;4.273496032E-1
7.940227904E1;-7.729092309E-1;2.898242605E0;9.377705991E-2
7.965249204E1;4.935908382E0;-5.286274713E-1;-1.561669094E0
7.990268537E1;-2.254685771E0;2.862109151E0;4.705897629E-1
8.015292937E1;-1.581596405E0;-3.394073628E0;4.893371058E-1
8.040314337E1;-1.311644199E0;2.969116706E0;6.508664382E-1
8.065338737E1;4.656632791E0;-1.438671743E0;-1.232932198E0
8.090361087E1;-1.593241427E0;2.609966687E0;8.323862314E-2
8.115385587E1;-4.439527720E-1;-3.673258295E0;4.548806334E-1
8.140406887E1;5.862064657E-1;3.778009409E0;-6.840441245E-1
8.165428287E1;4.475044878E0;-1.984968331E0;-1.921192165E0
8.190451375E1;-1.954799914E0;2.202607545E0;-1.874915546E-1
8.215472775E1;-9.107377517E-1;-3.655185721E0;7.847834641E-1
8.240497175E1;2.693166134E-1;3.285897215E0;-5.212067699E-1
8.265518475E1;4.253044226E0;-1.140691202E0;-1.855534950E0
8.290543342E1;-1.014760888E0;2.941863418E0;-3.041633874E-1
8.315564742E1;-1.497209973E0;-3.617296933E0;7.488879919E-1
8.340589142E1;-4.571704030E-1;2.688060930E0;2.407082337E-1
8.365610542E1;3.999210747E0;-3.012335231E0;-1.313630206E0
8.390630479E1;-1.753353687E0;2.271553819E0;-3.289894956E-1
8.415654979E1;-1.890833421E0;-2.610937909E0;1.981846502E0
8.440676279E1;1.807651662E0;2.837902263E0;-1.795696884E0
8.465700679E1;2.608529441E0;-9.060079390E-1;-1.383801472E0
8.490722717E1;-3.131807880E0;1.358444436E0;-6.102709740E-1
8.515747117E1;-5.263505656E-1;-1.052407601E0;1.923957898E0
8.540768517E1;1.497082504E0;1.243066592E0;8.733863229E-1
8.565789817E1;2.267416914E0;-3.157833252E0;-6.758749795E-1
8.590814175E1;-3.227580010E0;2.479617047E-1;-1.562140380E0
8.615835475E1;1.510231138E0;-1.922711272E0;1.388741784E0
8.640859875E1;1.358699667E0;-4.007488650E-1;1.152699044E0
8.665881275E1;3.410310761E0;-4.378875722E0;-1.365369878E0
8.690905725E1;-3.409597986E0;8.744627953E-2;-1.496997719E0
8.715927125E1;8.693909204E-1;-1.731468728E0;1.476302669E0
8.740951525E1;2.301971911E0;-6.767567396E-2;7.987653261E-1
8.765972825E1;7.035406418E-1;-6.121248922E0;3.165074444E-1
8.790991037E1;-3.084736040E0;-1.894450509E0;-1.367615794E0
8.816015438E1;1.517080566E0;5.009894371E-3;1.200694744E0
8.841036837E1;3.636393647E0;-1.062435576E0;3.054462665E-1
8.866061237E1;-1.917363408E-1;-7.570553827E-1;2.106957037E0
8.891083200E1;-1.252206375E0;-2.211650264E0;-3.455645978E-1
8.916107600E1;-1.049832487E-1;-7.821586490E-2;1.862849232E0
8.941128900E1;4.584193098E0;5.052579045E-3;-1.777044851E0
8.966153400E1;-1.151080242E0;-3.119646256E0;1.899527062E0
8.991173812E1;-1.801610173E0;-1.162715324E0;-2.452357328E-1
9.016195212E1;5.692223507E-1;8.978569204E-1;7.522273368E-1
9.041219612E1;2.902857227E0;-4.197061229E-1;1.003586859E-1
9.066241012E1;-8.908336835E-1;-1.143785548E-1;2.569808010E0
9.091264975E1;-3.994826505E-1;-1.599779491E0;-1.617231676E0
9.116286275E1;-3.385222113E0;1.597282730E0;1.503375862E0
9.141310675E1;5.171321377E0;6.401332891E-1;-9.779251832E-1
9.166332075E1;-1.613854470E0;-6.718614507E-1;1.793925177E0
9.191356575E1;-9.314252007E-1;-2.118475467E0;-1.616738171E0
9.216377975E1;-3.025240328E0;2.471548474E0;7.159757692E-1
9.241399275E1;5.405915762E0;-6.137676090E-1;-3.746088874E-1
9.266423775E1;-1.262988056E0;2.476501651E0;7.613039696E-1
9.291445075E1;-7.798478293E-1;-2.698460788E0;-6.399438393E-1
9.316469475E1;-2.094179994E0;3.194176621E0;2.536475372E-1
9.341490875E1;3.381783073E0;-1.585175486E0;3.828967309E-1
9.366515275E1;-1.671223111E0;3.127220739E0;4.489158887E-1
9.391536504E1;-1.399919322E0;-3.254449720E0;8.010685444E-4
9.416560904E1;-1.501376553E0;4.267723076E0;-7.010191762E-1
9.441582204E1;1.777419949E0;-2.345366730E0;1.048554870E0
9.466603604E1;-2.228696067E0;2.963315098E0;1.420417321E-1
9.491626550E1;5.215997028E-1;-4.787373902E0;-3.958564997E-3
9.516647950E1;-7.598914285E-1;3.536900057E0;-5.553872538E-1
9.541672350E1;2.266125848E0;-4.415876318E0;1.556540501E-1
9.566693750E1;-1.721779892E0;3.437785658E0;-3.469761157E-1
9.591716812E1;3.295221770E-1;-3.079462436E0;9.093589783E-3
9.616738113E1;-5.685852966E-1;3.525086342E0;-4.012207353E-1
9.641762612E1;2.118870739E0;-2.716784792E0;1.073937634E0
9.666783912E1;-1.649971406E0;2.979609534E0;-1.953320861E-1
9.691809225E1;-5.301524252E-2;-5.578459495E0;2.586936843E-1
9.716830625E1;-2.761717428E-1;2.875058395E0;-6.265876293E-3
9.741852025E1;1.670613247E0;-1.116324685E0;9.124159026E-1
9.766876425E1;-2.807169882E0;1.800011544E0;3.070916730E-1
9.791898062E1;-1.184642383E0;-1.859167825E0;-7.036036456E-1
9.816922462E1;-2.189020954E0;2.293615948E0;7.981461060E-1
9.841943862E1;2.008071849E0;-1.506156213E0;6.724444181E-1
9.866968262E1;-2.601850167E0;1.142913728E0;5.168207735E-1
9.891989442E1;-1.225709717E0;-2.485122201E0;-1.450086093E0
9.917013842E1;-1.950322409E0;2.176444763E0;9.719592690E-1
9.942035242E1;4.317417100E0;-5.804443270E-1;-7.406206137E-1
9.967059642E1;-1.977828881E0;7.689480346E-1;8.017830741E-1
9.992080425E1;-6.386229533E-1;-2.539605387E0;-2.020994196E0
1.001710492E2;-3.168320233E0;1.010307648E0;1.154074309E0
1.004212622E2;3.465290961E0;-6.886739498E-1;1.803754932E-1
